locusName	arabi-defline
estExt_Genemark1.C_50522	Protein kinase family protein
estExt_Genemark1.C_50535	methyl-CPG-binding domain 9
estExt_Genemark1.C_50541	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
estExt_Genemark1.C_60004	
estExt_Genemark1.C_60039	
estExt_Genemark1.C_60048	ARM repeat superfamily protein
estExt_Genemark1.C_60099	Signal peptidase subunit
estExt_Genemark1.C_60101	RNA-binding (RRM/RBD/RNP motifs) family protein
estExt_Genemark1.C_60102	Protein kinase family protein
estExt_Genemark1.C_60112	ent-kaurenoic acid hydroxylase 2
estExt_Genemark1.C_60117	aluminum sensitive 3
estExt_Genemark1.C_60118	
estExt_Genemark1.C_60120	
estExt_Genemark1.C_60126	Phosphatidic acid phosphatase (PAP2) family protein
estExt_Genemark1.C_60153	
estExt_Genemark1.C_60155	
estExt_Genemark1.C_60161	PDI-like 2-3
estExt_Genemark1.C_60164	GroES-like zinc-binding alcohol dehydrogenase family protein
estExt_Genemark1.C_60170	
estExt_Genemark1.C_60183	S-methyl-5-thioribose kinase
estExt_Genemark1.C_60188	DDT domain-containing protein
estExt_Genemark1.C_60200	Ubiquitin-conjugating enzyme family protein
estExt_Genemark1.C_60202	ribulose bisphosphate carboxylase small chain 1A
estExt_Genemark1.C_60208	MATE efflux family protein
estExt_Genemark1.C_60231	Chaperone DnaJ-domain superfamily protein
estExt_Genemark1.C_60232	RINT-1 / TIP-1 family
estExt_Genemark1.C_60239	
estExt_Genemark1.C_60246	
estExt_Genemark1.C_60275	
estExt_Genemark1.C_60285	SAP domain-containing protein
estExt_Genemark1.C_60286	cell division cycle 5
estExt_Genemark1.C_60287	Kinase-related protein of unknown function (DUF1296)
estExt_Genemark1.C_60296	DnaJ domain ;Myb-like DNA-binding domain
estExt_Genemark1.C_60297	defective in exine formation protein (DEX1)
estExt_Genemark1.C_60300	YELLOW STRIPE like 6
estExt_Genemark1.C_60309	Pseudouridine synthase family protein
estExt_Genemark1.C_60319	GTP binding
estExt_Genemark1.C_60321	RING/U-box superfamily protein
estExt_Genemark1.C_60328	
estExt_Genemark1.C_60340	
estExt_Genemark1.C_60352	Transcription elongation factor (TFIIS) family protein
estExt_Genemark1.C_60356	Ribosomal protein S5/Elongation factor G/III/V family protein
estExt_Genemark1.C_60359	rhamnose biosynthesis 1
estExt_Genemark1.C_60365	Protein of unknown function (DUF1336)
estExt_Genemark1.C_60379	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein
estExt_Genemark1.C_60381	
estExt_Genemark1.C_60383	Cyclopropane-fatty-acyl-phospholipid synthase
estExt_Genemark1.C_60401	Protein kinase family protein
estExt_Genemark1.C_60405	ACT domain-containing small subunit of acetolactate synthase protein
estExt_Genemark1.C_60408	
estExt_Genemark1.C_60410	NAD(P)-binding Rossmann-fold superfamily protein
estExt_Genemark1.C_60415	
estExt_Genemark1.C_60429	Transcription factor jumonji (jmj) family protein / zinc finger (C5HC2 type) family protein
estExt_Genemark1.C_60437	Cytochrome b561/ferric reductase transmembrane with DOMON related domain
estExt_Genemark1.C_60438	
estExt_Genemark1.C_60453	
estExt_Genemark1.C_60456	Tetratricopeptide repeat (TPR)-like superfamily protein
estExt_Genemark1.C_60469	
estExt_Genemark1.C_60470	SART-1 family
estExt_Genemark1.C_60493	adenylate kinase family protein
estExt_Genemark1.C_60496	
estExt_Genemark1.C_70004	phosphorylethanolamine cytidylyltransferase 1
estExt_Genemark1.C_70005	Protein of unknown function DUF92, transmembrane
estExt_Genemark1.C_70015	transducin family protein / WD-40 repeat family protein
estExt_Genemark1.C_70023	
estExt_Genemark1.C_70025	
estExt_Genemark1.C_70030	Jojoba acyl CoA reductase-related male sterility protein
estExt_Genemark1.C_70043	
estExt_Genemark1.C_70064	alpha/beta-Hydrolases superfamily protein
estExt_Genemark1.C_70068	
estExt_Genemark1.C_70069	ubiquinol-cytochrome C reductase UQCRX/QCR9-like family protein
estExt_Genemark1.C_70070	
estExt_Genemark1.C_70071	Leucine-rich receptor-like protein kinase family protein
estExt_Genemark1.C_70072	Preprotein translocase Sec, Sec61-beta subunit protein
estExt_Genemark1.C_70074	ubiquitin-conjugating enzyme 33
estExt_Genemark1.C_70083	NFU domain protein 1
estExt_Genemark1.C_70086	chlorophyll A/B-binding protein 2
estExt_Genemark1.C_70091	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
estExt_Genemark1.C_70096	amino acid transporter 1
estExt_Genemark1.C_70098	
estExt_Genemark1.C_70101	appr-1-p processing enzyme family protein
estExt_Genemark1.C_70124	
estExt_Genemark1.C_70128	ATP synthase epsilon chain, mitochondrial
estExt_Genemark1.C_70149	
estExt_Genemark1.C_70151	Domain of unknown function (DUF1995)
estExt_Genemark1.C_70153	
estExt_Genemark1.C_70154	adenosine deaminases;RNA binding;RNA binding;adenosine deaminases
estExt_Genemark1.C_70164	Phosphatidylinositol 3- and 4-kinase family protein with FAT domain
estExt_Genemark1.C_70166	Zincin-like metalloproteases family protein
estExt_Genemark1.C_70174	F-box family protein
estExt_Genemark1.C_70179	Vps51/Vps67 family (components of vesicular transport) protein
estExt_Genemark1.C_70194	
estExt_Genemark1.C_70198	isocitrate dehydrogenase VI
estExt_Genemark1.C_70200	cytochrome c-2
estExt_Genemark1.C_70203	SWITCH1
estExt_Genemark1.C_70208	
estExt_Genemark1.C_70210	Protein of unknown function (DUF3353)
estExt_Genemark1.C_70211	Rhodanese/Cell cycle control phosphatase superfamily protein
estExt_Genemark1.C_70215	NAD(P)-binding Rossmann-fold superfamily protein
estExt_Genemark1.C_70223	Ubiquitin-like superfamily protein
estExt_Genemark1.C_70228	Pseudouridine synthase family protein
estExt_Genemark1.C_70229	myb-like transcription factor family protein
estExt_Genemark1.C_70236	alpha/beta-Hydrolases superfamily protein
estExt_Genemark1.C_70237	
estExt_Genemark1.C_70239	
estExt_Genemark1.C_70240	
estExt_Genemark1.C_70249	
estExt_Genemark1.C_70254	
estExt_Genemark1.C_70257	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein
estExt_Genemark1.C_70264	
estExt_Genemark1.C_70275	transducin family protein / WD-40 repeat family protein
estExt_Genemark1.C_70290	
estExt_Genemark1.C_70298	aspartate aminotransferase
estExt_Genemark1.C_70305	dual specificity protein phosphatase 1
estExt_Genemark1.C_70308	
estExt_Genemark1.C_70310	
estExt_Genemark1.C_70319	P-loop containing nucleoside triphosphate hydrolases superfamily protein
estExt_Genemark1.C_70329	alpha/beta-Hydrolases superfamily protein
estExt_Genemark1.C_70331	ARM repeat superfamily protein
estExt_Genemark1.C_70333	acclimation of photosynthesis to  environment
estExt_Genemark1.C_70336	Nucleotide/sugar transporter family protein
estExt_Genemark1.C_70338	T-complex protein 11
estExt_Genemark1.C_70341	
estExt_Genemark1.C_70348	H(+)-ATPase 4
estExt_Genemark1.C_70350	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
estExt_Genemark1.C_70360	
estExt_Genemark1.C_70364	putative endonuclease or glycosyl hydrolase with C2H2-type zinc finger domain
estExt_Genemark1.C_70365	Nucleotide-diphospho-sugar transferases superfamily protein
estExt_Genemark1.C_70371	
estExt_Genemark1.C_70377	
estExt_Genemark1.C_70380	Leucine-rich repeat protein kinase family protein
estExt_Genemark1.C_70388	
estExt_Genemark1.C_70401	
estExt_Genemark1.C_70404	transcription initiation factor IIA gamma chain / TFIIA-gamma (TFIIA-S)
estExt_Genemark1.C_70405	Glycolipid transfer protein (GLTP) family protein
estExt_Genemark1.C_70419	
estExt_Genemark1.C_70421	
estExt_Genemark1.C_70442	arginine/serine-rich 45
estExt_Genemark1.C_70446	
estExt_Genemark1.C_70454	diphthamide synthesis DPH2 family protein
estExt_Genemark1.C_80043	stress-inducible protein, putative
estExt_Genemark1.C_80044	Phox (PX) domain-containing protein
estExt_Genemark1.C_80046	translocon at the outer membrane of chloroplasts 64-III
estExt_Genemark1.C_80048	
estExt_Genemark1.C_80052	RNA-binding ASCH domain protein
estExt_Genemark1.C_80055	Coiled-coil domain-containing protein 55 (DUF2040)
estExt_Genemark1.C_80104	glucose-6-phosphate dehydrogenase 6
estExt_Genemark1.C_80124	
estExt_Genemark1.C_80129	
estExt_Genemark1.C_80133	26S proteasome, regulatory subunit Rpn7;Proteasome component (PCI) domain
estExt_Genemark1.C_80146	starch synthase 3
estExt_Genemark1.C_80150	RING/FYVE/PHD-type zinc finger family protein
estExt_Genemark1.C_80152	Family of unknown function (DUF572)
estExt_Genemark1.C_80156	alanine:glyoxylate aminotransferase
estExt_Genemark1.C_80168	Galactose mutarotase-like superfamily protein
estExt_Genemark1.C_80176	O-methyltransferase family protein
estExt_Genemark1.C_80180	potassium channel beta subunit 1
estExt_Genemark1.C_80185	alpha 1,4-glycosyltransferase family protein
estExt_Genemark1.C_80187	
estExt_Genemark1.C_80191	
estExt_Genemark1.C_80201	alpha/beta-Hydrolases superfamily protein
estExt_Genemark1.C_80205	
estExt_Genemark1.C_80209	translocon-associated protein beta (TRAPB) family protein
estExt_Genemark1.C_80218	
estExt_Genemark1.C_80244	
estExt_Genemark1.C_80248	Transducin/WD40 repeat-like superfamily protein
estExt_Genemark1.C_80250	Major facilitator superfamily protein
estExt_Genemark1.C_80265	
estExt_Genemark1.C_80272	histone deacetylase 1
estExt_Genemark1.C_80278	
estExt_Genemark1.C_80283	Diacylglycerol kinase family protein
estExt_Genemark1.C_80288	
estExt_Genemark1.C_80290	
estExt_Genemark1.C_80296	
estExt_Genemark1.C_80314	Transducin/WD40 repeat-like superfamily protein
estExt_Genemark1.C_80323	
estExt_Genemark1.C_80328	tRNA/rRNA methyltransferase (SpoU) family protein
estExt_Genemark1.C_80339	CCAAT-binding factor
estExt_Genemark1.C_90002	glycosyl hydrolase 9B18
estExt_Genemark1.C_90003	
estExt_Genemark1.C_90004	CTC-interacting domain 8
estExt_Genemark1.C_90012	PPPDE putative thiol peptidase family protein
estExt_Genemark1.C_90017	
estExt_Genemark1.C_90025	
estExt_Genemark1.C_90034	Fes1A
estExt_Genemark1.C_90038	
estExt_Genemark1.C_90051	Lipase/lipooxygenase, PLAT/LH2 family protein
estExt_Genemark1.C_90052	
estExt_Genemark1.C_90060	
estExt_Genemark1.C_90075	
estExt_Genemark1.C_90086	
estExt_Genemark1.C_90088	
estExt_Genemark1.C_90089	
estExt_Genemark1.C_90095	
estExt_Genemark1.C_90098	NAD(P)-binding Rossmann-fold superfamily protein
gw1.24.53.1	nuclear RNA polymerase A2
estExt_Genemark1.C_90103	
estExt_Genemark1.C_90106	Tetratricopeptide repeat (TPR)-like superfamily protein
estExt_Genemark1.C_90107	acyl-CoA oxidase 6
estExt_Genemark1.C_90120	
estExt_Genemark1.C_90133	
estExt_Genemark1.C_90139	Protein kinase superfamily protein
estExt_Genemark1.C_90141	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein
estExt_Genemark1.C_90142	Protein kinase superfamily protein
estExt_Genemark1.C_90156	D111/G-patch domain-containing protein
estExt_Genemark1.C_90162	sucrose nonfermenting 1(SNF1)-related protein kinase 2.3
estExt_Genemark1.C_90163	
estExt_Genemark1.C_90174	Ypt/Rab-GAP domain of gyp1p superfamily protein
estExt_Genemark1.C_90176	
estExt_Genemark1.C_90179	
gw1.8.285.1	PLAC8 family protein
estExt_Genemark1.C_90193	SWAP (Suppressor-of-White-APricot)/surp domain-containing protein
estExt_Genemark1.C_90195	
estExt_Genemark1.C_90211	
estExt_Genemark1.C_90212	
estExt_Genemark1.C_90218	alpha/beta-Hydrolases superfamily protein
estExt_Genemark1.C_90220	
estExt_Genemark1.C_90222	Rubisco methyltransferase family protein
estExt_Genemark1.C_90236	
estExt_Genemark1.C_90237	purple acid phosphatase 8
estExt_Genemark1.C_90238	Rhodanese/Cell cycle control phosphatase superfamily protein
estExt_Genemark1.C_90243	AAA-type ATPase family protein
estExt_Genemark1.C_90250	allantoate amidohydrolase
estExt_Genemark1.C_90254	electron carriers;protein disulfide oxidoreductases
estExt_Genemark1.C_90256	Ribosomal protein L10 family protein
estExt_Genemark1.C_90273	zinc ion binding
estExt_Genemark1.C_90300	exostosin family protein
estExt_Genemark1.C_90319	Rhodanese/Cell cycle control phosphatase superfamily protein
estExt_Genemark1.C_90321	RNA-binding (RRM/RBD/RNP motifs) family protein
estExt_Genemark1.C_90322	Ribosomal protein S5 domain 2-like superfamily protein
estExt_Genemark1.C_90323	alpha/beta-Hydrolases superfamily protein
estExt_Genemark1.C_90333	Protein kinase family protein with leucine-rich repeat domain
estExt_Genemark1.C_90334	
estExt_Genemark1.C_90340	Protein kinase family protein with leucine-rich repeat domain
estExt_Genemark1.C_90345	spermidine synthase 1
estExt_Genemark1.C_90346	
estExt_Genemark1.C_90351	sorting nexin 2A
estExt_Genemark1.C_90360	Protein of unknown function (DUF399 and DUF3411)
estExt_Genemark1.C_100009	SNARE associated Golgi protein family
estExt_Genemark1.C_100013	
estExt_Genemark1.C_100024	beta-1,4-N-acetylglucosaminyltransferase family protein
estExt_Genemark1.C_100034	
estExt_Genemark1.C_100054	
estExt_Genemark1.C_100079	ethylene-responsive element binding protein
estExt_Genemark1.C_100088	vacuolar ATP synthase subunit G2
estExt_Genemark1.C_100092	
estExt_Genemark1.C_100095	Histone H3 K4-specific methyltransferase SET7/9 family protein
estExt_Genemark1.C_100109	dehydroascorbate reductase 2
estExt_Genemark1.C_100110	Calcium/lipid-binding (CaLB) phosphatase
estExt_Genemark1.C_100115	Transport protein particle (TRAPP) component
estExt_Genemark1.C_100126	one-helix protein 2
estExt_Genemark1.C_100129	Translation initiation factor eIF3 subunit
estExt_Genemark1.C_100135	GDP-D-mannose 3\',5\'-epimerase
estExt_Genemark1.C_100139	importin alpha isoform 9
estExt_Genemark1.C_100146	histone deacetylase of the RPD3/HDA1 superfamily 18
estExt_Genemark1.C_100147	
estExt_Genemark1.C_100154	zinc induced facilitator-like 2
estExt_Genemark1.C_100155	Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent
estExt_Genemark1.C_100161	DNA-directed RNA polymerases
estExt_Genemark1.C_100165	R-protein L3 B
estExt_Genemark1.C_100167	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
estExt_Genemark1.C_100180	
estExt_Genemark1.C_100189	
estExt_Genemark1.C_100197	
estExt_Genemark1.C_100199	DNA/RNA helicase protein
gw1.11.213.1	peptide-N-glycanase 1
estExt_Genemark1.C_100233	golgin candidate 5
estExt_Genemark1.C_100244	phosphoserine aminotransferase
estExt_Genemark1.C_100246	
estExt_Genemark1.C_100275	Nucleoporin interacting component (Nup93/Nic96-like) family protein
estExt_Genemark1.C_100286	
estExt_Genemark1.C_100288	Transmembrane amino acid transporter family protein
gw1.6.283.1	NAD(P)-binding Rossmann-fold superfamily protein
estExt_Genemark1.C_100308	LUC7 N_terminus domain-containing protein
estExt_Genemark1.C_100316	RNA recognition motif (RRM)-containing protein
estExt_Genemark1.C_100319	proteolysis 1
estExt_Genemark1.C_100327	
estExt_Genemark1.C_100340	NAD(P)H dehydrogenase B1
estExt_Genemark1.C_100344	
estExt_Genemark1.C_100354	DNAse I-like superfamily protein
estExt_Genemark1.C_100374	Phosphatidylinositol 3- and 4-kinase family protein
gw1.3.408.1	Protein phosphatase 2C family protein
estExt_Genemark1.C_110012	proteasome alpha subunit F1
estExt_Genemark1.C_110038	P-loop containing nucleoside triphosphate hydrolases superfamily protein
estExt_Genemark1.C_110039	Purple acid phosphatases superfamily protein
estExt_Genemark1.C_110046	tetraticopeptide domain-containing thioredoxin
estExt_Genemark1.C_110070	
estExt_Genemark1.C_110071	
estExt_Genemark1.C_110072	photosystem I light harvesting complex gene 3
estExt_Genemark1.C_110079	Major facilitator superfamily protein
estExt_Genemark1.C_110087	NAD(P)-binding Rossmann-fold superfamily protein
estExt_Genemark1.C_110095	
estExt_Genemark1.C_110096	endoplasmic reticulum-type calcium-transporting ATPase 3
estExt_Genemark1.C_110100	Plant regulator RWP-RK family protein
estExt_Genemark1.C_110104	exportin 1A
estExt_Genemark1.C_110113	
estExt_Genemark1.C_110121	
estExt_Genemark1.C_110124	NAD(P)-binding Rossmann-fold superfamily protein
estExt_Genemark1.C_110125	NAD(P)-binding Rossmann-fold superfamily protein
estExt_Genemark1.C_110146	
estExt_Genemark1.C_110161	Translation initiation factor SUI1 family protein
estExt_Genemark1.C_110172	Transducin/WD40 repeat-like superfamily protein
estExt_Genemark1.C_110173	cytochrome P450, family 78, subfamily A, polypeptide 7
estExt_Genemark1.C_110177	pre-mRNA-processing protein 40C
estExt_Genemark1.C_110180	Ribosomal protein S24e family protein
estExt_Genemark1.C_110195	Chaperone DnaJ-domain superfamily protein
estExt_Genemark1.C_110210	TBP-associated factor 8
estExt_Genemark1.C_110214	transmembrane receptors;ATP binding
estExt_Genemark1.C_110215	UDP-glucosyl transferase 84B1
estExt_Genemark1.C_110216	porphyromonas-type peptidyl-arginine deiminase family protein
estExt_Genemark1.C_110217	
estExt_Genemark1.C_110218	Family of unknown function (DUF572)
estExt_Genemark1.C_110236	Glycosyltransferase family 61 protein
estExt_Genemark1.C_110244	sequence-specific DNA binding;sequence-specific DNA binding transcription factors
estExt_Genemark1.C_110248	
estExt_Genemark1.C_110254	chaperonin 20
estExt_Genemark1.C_110295	
estExt_Genemark1.C_110316	Domain of unknown function (DUF3598)
estExt_Genemark1.C_120002	glycosyl hydrolase 9C3
estExt_Genemark1.C_120016	K+ efflux antiporter 1
estExt_Genemark1.C_120017	5\'-AMP-activated protein kinase beta-2 subunit protein
estExt_Genemark1.C_120020	DDT domain superfamily
estExt_Genemark1.C_120023	
estExt_Genemark1.C_120027	
estExt_Genemark1.C_120047	
estExt_Genemark1.C_120059	
estExt_Genemark1.C_120064	
estExt_Genemark1.C_120066	
estExt_Genemark1.C_120072	Signal transduction histidine kinase, hybrid-type, ethylene sensor
estExt_Genemark1.C_120080	
estExt_Genemark1.C_120086	heavy metal atpase 1
estExt_Genemark1.C_120087	TRICHOME BIREFRINGENCE-LIKE 8
estExt_Genemark1.C_120102	
estExt_Genemark1.C_120109	adenosine kinase 1
estExt_Genemark1.C_120111	
estExt_Genemark1.C_120116	
estExt_Genemark1.C_120134	Forkhead-associated (FHA) domain-containing protein
estExt_Genemark1.C_120137	Pseudouridine synthase/archaeosine transglycosylase-like family protein
estExt_Genemark1.C_120140	Protein kinase superfamily protein
estExt_Genemark1.C_120151	Vps51/Vps67 family (components of vesicular transport) protein
estExt_Genemark1.C_120153	
estExt_Genemark1.C_120155	aspartic proteinase A1
estExt_Genemark1.C_120164	LAG1 homologue 2
estExt_Genemark1.C_120165	Single hybrid motif superfamily protein
estExt_Genemark1.C_120172	
estExt_Genemark1.C_120179	
estExt_Genemark1.C_120183	ABC-2 type transporter family protein
estExt_Genemark1.C_120201	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein
estExt_Genemark1.C_120209	Primosome PriB/single-strand DNA-binding
estExt_Genemark1.C_120213	Exostosin family protein
estExt_Genemark1.C_120215	
estExt_Genemark1.C_120218	SNARE-like superfamily protein
estExt_Genemark1.C_120219	lipid phosphate phosphatase 3
estExt_Genemark1.C_120220	Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein
estExt_Genemark1.C_120223	Metallopeptidase M24 family protein
estExt_Genemark1.C_120226	RING/FYVE/PHD zinc finger superfamily protein
