transcriptId	proteinId	kogid	kogdefline	kogClass	kogGroup
43417	43417	KOG1921	Endonuclease III	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
43416	43416	KOG0379	Kelch repeat-containing proteins	General function prediction only 	POORLY CHARACTERIZED
50632	50632	KOG3924	Putative protein methyltransferase involved in meiosis and transcriptional silencing (Dot1)	Transcription 	INFORMATION STORAGE AND PROCESSING
50632	50632	KOG3924	Putative protein methyltransferase involved in meiosis and transcriptional silencing (Dot1)	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
10788	10788	KOG0910	Thioredoxin-like protein	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
43413	43413	KOG0627	Heat shock transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
50630	50630	KOG2038	CAATT-binding transcription factor/60S ribosomal subunit biogenesis protein	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
50630	50630	KOG2038	CAATT-binding transcription factor/60S ribosomal subunit biogenesis protein	Transcription 	INFORMATION STORAGE AND PROCESSING
20547	20547	KOG2448	Dihydroxy-acid dehydratase	Amino acid transport and metabolism 	METABOLISM
13326	13326	KOG2906	RNA polymerase III subunit C11	Transcription 	INFORMATION STORAGE AND PROCESSING
13322	13322	KOG2882	p-Nitrophenyl phosphatase	Inorganic ion transport and metabolism 	METABOLISM
33648	33648	KOG2458	Endoplasmic reticulum protein EP58, contains filamin rod domain and KDEL motif	General function prediction only 	POORLY CHARACTERIZED
33646	33646	KOG2992	Nucleolar GTPase/ATPase p130	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
40863	40863	KOG1426	FOG: RCC1 domain	Function unknown 	POORLY CHARACTERIZED
51283	51283	KOG0131	Splicing factor 3b, subunit 4	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
44066	44066	KOG2308	Phosphatidic acid-preferring phospholipase A1, contains DDHD domain	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
44066	44066	KOG2308	Phosphatidic acid-preferring phospholipase A1, contains DDHD domain	Lipid transport and metabolism 	METABOLISM
53969	53969	KOG0217	Mismatch repair ATPase MSH6 (MutS family)	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
44065	44065	KOG4701	Chitinase	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
44063	44063	KOG1388	Attractin and platelet-activating factor acetylhydrolase	Defense mechanisms 	CELLULAR PROCESSES AND SIGNALING
44063	44063	KOG1388	Attractin and platelet-activating factor acetylhydrolase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
43406	43406	KOG0947	Cytoplasmic exosomal RNA helicase SKI2, DEAD-box superfamily	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
50623	50623	KOG4444	Peroxisomal assembly protein PEX3	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
50623	50623	KOG4444	Peroxisomal assembly protein PEX3	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
46747	46747	KOG1540	Ubiquinone biosynthesis methyltransferase COQ5	Coenzyme transport and metabolism 	METABOLISM
39529	39529	KOG3495	Mitochondrial F1F0-ATP synthase, subunit epsilon/ATP15	Energy production and conversion 	METABOLISM
50621	50621	KOG0627	Heat shock transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
39528	39528	KOG0370	Multifunctional pyrimidine synthesis protein CAD (includes carbamoyl-phophate synthetase, aspartate transcarbamylase, and glutamine amidotransferase)	General function prediction only 	POORLY CHARACTERIZED
39526	39526	KOG0643	Translation initiation factor 3, subunit i (eIF-3i)/TGF-beta receptor-interacting protein (TRIP-1)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
39526	39526	KOG0643	Translation initiation factor 3, subunit i (eIF-3i)/TGF-beta receptor-interacting protein (TRIP-1)	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
43401	43401	KOG0288	WD40 repeat protein TipD	General function prediction only 	POORLY CHARACTERIZED
10774	10774	KOG0846	Mitochondrial/chloroplast ribosomal protein L15/L10	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
46742	46742	KOG0760	Mitochondrial carrier protein MRS3/4	Energy production and conversion 	METABOLISM
39523	39523	KOG2682	NAD-dependent histone deacetylases and class I sirtuins (SIR2 family)	Transcription 	INFORMATION STORAGE AND PROCESSING
39523	39523	KOG2682	NAD-dependent histone deacetylases and class I sirtuins (SIR2 family)	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
46740	46740	KOG0381	HMG box-containing protein	General function prediction only 	POORLY CHARACTERIZED
39520	39520	KOG4674	Uncharacterized conserved coiled-coil protein	Function unknown 	POORLY CHARACTERIZED
13313	13313	KOG1269	SAM-dependent methyltransferases	Lipid transport and metabolism 	METABOLISM
13313	13313	KOG1269	SAM-dependent methyltransferases	General function prediction only 	POORLY CHARACTERIZED
23871	23871	KOG1411	Aspartate aminotransferase/Glutamic oxaloacetic transaminase AAT1/GOT2	Amino acid transport and metabolism 	METABOLISM
33638	33638	KOG3655	Drebrins and related actin binding proteins	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
51279	51279	KOG0594	Protein kinase PCTAIRE and related kinases	General function prediction only 	POORLY CHARACTERIZED
51277	51277	KOG1487	GTP-binding protein DRG1 (ODN superfamily)	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
50619	50619	KOG2806	Chitinase	Carbohydrate transport and metabolism 	METABOLISM
50618	50618	KOG4597	Serine proteinase inhibitor (KU family) with thrombospondin repeats	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
36973	36973	KOG3547	Bestrophin (Best vitelliform macular dystrophy-associated protein)	General function prediction only 	POORLY CHARACTERIZED
36970	36970	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
47393	47393	KOG2168	Cullins	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
46737	46737	KOG1032	Uncharacterized conserved protein, contains GRAM domain	Function unknown 	POORLY CHARACTERIZED
47392	47392	KOG3800	Predicted E3 ubiquitin ligase containing RING finger, subunit of transcription/repair factor TFIIH and CDK-activating kinase assembly factor	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
44050	44050	KOG1772	Vacuolar H+-ATPase V1 sector, subunit G	Energy production and conversion 	METABOLISM
46736	46736	KOG1709	Guanidinoacetate methyltransferase and related proteins	Amino acid transport and metabolism 	METABOLISM
50611	50611	KOG4308	LRR-containing protein	Function unknown 	POORLY CHARACTERIZED
47390	47390	KOG2126	Glycosylphosphatidylinositol anchor synthesis protein	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
46734	46734	KOG2518	5'-3' exonuclease	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
46733	46733	KOG1032	Uncharacterized conserved protein, contains GRAM domain	Function unknown 	POORLY CHARACTERIZED
39515	39515	KOG0252	Inorganic phosphate transporter	Inorganic ion transport and metabolism 	METABOLISM
16648	16648	KOG1743	Ferric reductase-like proteins	Inorganic ion transport and metabolism 	METABOLISM
40844	40844	KOG1992	Nuclear export receptor CSE1/CAS (importin beta superfamily)	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
40844	40844	KOG1992	Nuclear export receptor CSE1/CAS (importin beta superfamily)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
36969	36969	KOG0171	Mitochondrial inner membrane protease, subunit IMP1	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
19982	19982	KOG1795	U5 snRNP spliceosome subunit	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
34280	34280	KOG3068	mRNA splicing factor	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
40841	40841	KOG0096	GTPase Ran/TC4/GSP1 (nuclear protein transport pathway), small G protein superfamily	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
44048	44048	KOG4754	Predicted phosphoglycerate mutase	Carbohydrate transport and metabolism 	METABOLISM
33623	33623	KOG2372	Oxidation resistance protein	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
33622	33622	KOG0627	Heat shock transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
26405	26405	KOG2474	Zinc transporter and related ZIP domain-containing proteins	Inorganic ion transport and metabolism 	METABOLISM
47389	47389	KOG0229	Phosphatidylinositol-4-phosphate 5-kinase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
44046	44046	KOG0504	FOG: Ankyrin repeat	General function prediction only 	POORLY CHARACTERIZED
47388	47388	KOG1999	RNA polymerase II transcription elongation factor DSIF/SUPT5H/SPT5	Transcription 	INFORMATION STORAGE AND PROCESSING
44044	44044	KOG2834	Nuclear pore complex, rNpl4 component (sc Npl4)	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
44044	44044	KOG2834	Nuclear pore complex, rNpl4 component (sc Npl4)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
50605	50605	KOG4698	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
44043	44043	KOG2793	Putative N2,N2-dimethylguanosine tRNA methyltransferase	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
44042	44042	KOG2248	3'-5' exonuclease	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
46727	46727	KOG1429	dTDP-glucose 4-6-dehydratase/UDP-glucuronic acid decarboxylase	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
46727	46727	KOG1429	dTDP-glucose 4-6-dehydratase/UDP-glucuronic acid decarboxylase	Carbohydrate transport and metabolism 	METABOLISM
47382	47382	KOG0192	Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
46726	46726	KOG0971	Microtubule-associated protein dynactin DCTN1/Glued	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
46726	46726	KOG0971	Microtubule-associated protein dynactin DCTN1/Glued	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
39506	39506	KOG0017	FOG: Transposon-encoded proteins with TYA, reverse transcriptase, integrase domains in various combinations	General function prediction only 	POORLY CHARACTERIZED
46720	46720	KOG1203	Predicted dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
10752	10752	KOG1784	Small Nuclear ribonucleoprotein splicing factor	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
41496	41496	KOG0975	Branched chain aminotransferase BCAT1, pyridoxal phosphate enzymes type IV superfamily	Amino acid transport and metabolism 	METABOLISM
6076	6076	KOG0858	Predicted membrane protein	Function unknown 	POORLY CHARACTERIZED
16633	16633	KOG0118	FOG: RRM domain	General function prediction only 	POORLY CHARACTERIZED
16632	16632	KOG1944	Peroxisomal membrane protein MPV17 and related proteins	General function prediction only 	POORLY CHARACTERIZED
54599	54599	KOG2619	Fucosyltransferase	Carbohydrate transport and metabolism 	METABOLISM
54599	54599	KOG2619	Fucosyltransferase	Amino acid transport and metabolism 	METABOLISM
40831	40831	KOG2860	Uncharacterized conserved protein, contains TraB domain	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
8755	8755	KOG0554	Asparaginyl-tRNA synthetase (mitochondrial)	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
54598	54598	KOG1347	Uncharacterized membrane protein, predicted efflux pump	General function prediction only 	POORLY CHARACTERIZED
44038	44038	KOG2777	tRNA-specific adenosine deaminase 1	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
8754	8754	KOG0730	AAA+-type ATPase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
54597	54597	KOG2783	Phenylalanyl-tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
44037	44037	KOG2034	Vacuolar sorting protein PEP3/VPS18	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
29736	29736	KOG1599	Uricase (urate oxidase)	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
53939	53939	KOG0182	20S proteasome, regulatory subunit alpha type PSMA6/SCL1	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
33610	33610	KOG2159	tRNA nucleotidyltransferase/poly(A) polymerase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
47373	47373	KOG1778	CREB binding protein/P300 and related TAZ Zn-finger proteins	Transcription 	INFORMATION STORAGE AND PROCESSING
46717	46717	KOG2992	Nucleolar GTPase/ATPase p130	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
53933	53933	KOG0217	Mismatch repair ATPase MSH6 (MutS family)	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
46712	46712	KOG3115	Methyltransferase-like protein	General function prediction only 	POORLY CHARACTERIZED
46711	46711	KOG2992	Nucleolar GTPase/ATPase p130	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
46710	46710	KOG4297	C-type lectin	Defense mechanisms 	CELLULAR PROCESSES AND SIGNALING
46710	46710	KOG4297	C-type lectin	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
6066	6066	KOG4619	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
5405	5405	KOG0058	Peptide exporter, ABC superfamily	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
8747	8747	KOG3299	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
40822	40822	KOG1843	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
44029	44029	KOG0627	Heat shock transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
54588	54588	KOG0411	Uncharacterized membrane protein	Function unknown 	POORLY CHARACTERIZED
44028	44028	KOG2088	Predicted lipase/calmodulin-binding heat-shock protein	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
44028	44028	KOG2088	Predicted lipase/calmodulin-binding heat-shock protein	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
44028	44028	KOG2088	Predicted lipase/calmodulin-binding heat-shock protein	Lipid transport and metabolism 	METABOLISM
8744	8744	KOG1458	Fructose-1,6-bisphosphatase	Carbohydrate transport and metabolism 	METABOLISM
47369	47369	KOG0351	ATP-dependent DNA helicase	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
54586	54586	KOG2992	Nucleolar GTPase/ATPase p130	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
53929	53929	KOG1511	Mevalonate kinase MVK/ERG12	Lipid transport and metabolism 	METABOLISM
47367	47367	KOG1203	Predicted dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
47365	47365	KOG0331	ATP-dependent RNA helicase	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
44023	44023	KOG2127	Calmodulin-binding protein CRAG, contains DENN domain	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
46709	46709	KOG2992	Nucleolar GTPase/ATPase p130	Nuclear structure 	CELLULAR PROCESSES AND SIGNALING
46708	46708	KOG0796	Spliceosome subunit	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
44021	44021	KOG1418	Tandem pore domain K+ channel	Inorganic ion transport and metabolism 	METABOLISM
46707	46707	KOG0725	Reductases with broad range of substrate specificities	General function prediction only 	POORLY CHARACTERIZED
47361	47361	KOG1294	Apurinic/apyrimidinic endonuclease and related enzymes	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
47360	47360	KOG0627	Heat shock transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
11391	11391	KOG4234	TPR repeat-containing protein	General function prediction only 	POORLY CHARACTERIZED
23838	23838	KOG1808	AAA ATPase containing von Willebrand factor type A (vWA) domain	General function prediction only 	POORLY CHARACTERIZED
