#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
30778049	Cre16.g658600	Cre16.g658600.t1.1	Cre16.g658600.t1.1	PF08234	PTHR14281	KOG4657		K11550		AT3G48210.1		
30777210	Cre16.g658650	Cre16.g658650.t1.1	Cre16.g658650.t1.1	PF02736,PF00612,PF01843,PF00063	PTHR13140,PTHR13140:SF304		3.6.4.1	K10357	GO:0016459,GO:0005524,GO:0003774,GO:0005515	AT1G54560.1	ATXIE,XIE	Myosin family protein with Dil domain
30777859	Cre16.g658700	Cre16.g658700.t1.1	Cre16.g658700.t1.1	PF01661	PTHR11106					AT2G40600.1		appr-1-p processing enzyme family protein
30776910	Cre16.g658725	Cre16.g658725.t1.1	Cre16.g658725.t1.1									
30776919	Cre16.g658750	Cre16.g658750.t1.1	Cre16.g658750.t1.1	PF01925	PTHR14255,PTHR14255:SF3				GO:0016021	AT1G61740.1		Sulfite exporter TauE/SafE family protein
30777557	Cre16.g658775	Cre16.g658775.t1.1	Cre16.g658775.t1.1									
30778236	Cre16.g658800	Cre16.g658800.t1.1	Cre16.g658800.t1.1									
30777417	Cre16.g658850	Cre16.g658850.t1.1	Cre16.g658850.t1.1	PF00153	PTHR24089,PTHR24089:SF112	KOG0758,KOG0759,KOG0752				AT5G26200.1		Mitochondrial substrate carrier family protein
30777105	Cre16.g658900	Cre16.g658900.t1.1	Cre16.g658900.t1.1	PF12796	PTHR10582							
30777713	Cre16.g658926	Cre16.g658926.t1.1	Cre16.g658926.t1.1									
30777841	Cre16.g658950	Cre16.g658950.t1.1	Cre16.g658950.t1.1									
30777020	Cre16.g659000	Cre16.g659000.t1.1	Cre16.g659000.t1.1	PF10033	PTHR13430			K08331				
30777014	Cre16.g659050	Cre16.g659050.t1.1	Cre16.g659050.t1.1	PF00561,PF13378,PF02776,PF00425	PTHR18968,PTHR18968:SF114	KOG1223	2.2.1.9,4.2.99.20,4.2.1.113	K14759	GO:0030976	AT1G68890.1		magnesium ion binding;thiamin pyrophosphate binding;hydro-lyases;catalytics;2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthases
30778020	Cre16.g659100	Cre16.g659100.t1.1	Cre16.g659100.t1.1									
30777470	Cre16.g659150	Cre16.g659150.t1.1	Cre16.g659150.t1.1	PF14259,PF00076	PTHR24012				GO:0003676	AT5G46840.1		RNA-binding (RRM/RBD/RNP motifs) family protein
30778122	Cre16.g659200	Cre16.g659200.t1.1	Cre16.g659200.t1.1	PF00067	PTHR24301,PTHR24301:SF2	KOG0157	1.14.13.157,1.14.13.97,1.14.13.32,1.14.13.67		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT4G15110.1	CYP97B3	cytochrome P450, family 97, subfamily B, polypeptide 3
30778083	Cre16.g659250	Cre16.g659250.t1.2	Cre16.g659250.t1.2	PF00173	PTHR19359,PTHR19359:SF29					AT2G32720.1	ATCB5-B,B5 #4,CB5-B	cytochrome B5 isoform B
30777604	Cre16.g659300	Cre16.g659300.t1.1	Cre16.g659300.t1.1	PF00173	PTHR19359,PTHR19359:SF29	KOG0537				AT1G26340.1	ATCB5-A,B5 #6,CB5-A	cytochrome B5 isoform A
30776790	Cre16.g659350	Cre16.g659350.t1.2	Cre16.g659350.t1.2	PF00173	PTHR19359	KOG0537				AT5G48810.1	ATB5-B,ATCB5-D,B5 #3,CB5-D	cytochrome B5 isoform D
30777813	Cre16.g659400	Cre16.g659400.t1.1	Cre16.g659400.t1.1	PF07714	PTHR23257,PTHR23257:SF347	KOG0192	2.7.12.1		GO:0006468,GO:0004672	AT4G35780.1		ACT-like protein tyrosine kinase family protein
30777814	Cre16.g659400	Cre16.g659400.t2.1	Cre16.g659400.t2.1	PF07714	PTHR23257,PTHR23257:SF347	KOG0192	2.7.12.1		GO:0006468,GO:0004672	AT4G35780.1		ACT-like protein tyrosine kinase family protein
30777852	Cre16.g659450	Cre16.g659450.t1.2	Cre16.g659450.t1.2	PF04488	PTHR12042,PTHR12042:SF4		2.4.1.228			AT2G38152.1		alpha 1,4-glycosyltransferase family protein
30777066	Cre16.g659500	Cre16.g659500.t1.2	Cre16.g659500.t1.2	PF04488	PTHR12042,PTHR12042:SF4		2.4.1.228			AT2G38152.1		alpha 1,4-glycosyltransferase family protein
30777974	Cre16.g659550	Cre16.g659550.t1.1	Cre16.g659550.t1.1	PF04572,PF04488	PTHR12042,PTHR12042:SF4		2.4.1.228			AT4G19900.1		alpha 1,4-glycosyltransferase family protein
30777975	Cre16.g659550	Cre16.g659550.t2.1	Cre16.g659550.t2.1	PF04572,PF04488	PTHR12042,PTHR12042:SF4		2.4.1.228			AT4G19900.1		alpha 1,4-glycosyltransferase family protein
30777976	Cre16.g659550	Cre16.g659550.t3.1	Cre16.g659550.t3.1	PF04572,PF04488	PTHR12042,PTHR12042:SF4		2.4.1.228			AT4G19900.1		alpha 1,4-glycosyltransferase family protein
30777240	Cre16.g659600	Cre16.g659600.t1.1	Cre16.g659600.t1.1	PF03914	PTHR14428,PTHR14428:SF5			K14834		AT1G79150.1		binding
30777363	Cre16.g659650	Cre16.g659650.t1.1	Cre16.g659650.t1.1									
30778012	Cre16.g659667	Cre16.g659667.t1.1	Cre16.g659667.t1.1									
30778013	Cre16.g659667	Cre16.g659667.t2.1	Cre16.g659667.t2.1									
30777562	Cre16.g659700	Cre16.g659700.t1.2	Cre16.g659700.t1.2									
30778192	Cre16.g659750	Cre16.g659750.t1.1	Cre16.g659750.t1.1	PF00112	PTHR12411,PTHR12411:SF377		3.4.18.1	K08568	GO:0008234,GO:0006508	AT4G01610.1		Cysteine proteinases superfamily protein
30778195	Cre16.g659800	Cre16.g659800.t1.2	Cre16.g659800.t1.2									
30777680	Cre16.g659850	Cre16.g659850.t1.2	Cre16.g659850.t1.2							AT2G35500.1	SKL2	shikimate kinase like 2
30777519	Cre16.g659900	Cre16.g659900.t1.1	Cre16.g659900.t1.1									
30778100	Cre16.g659950	Cre16.g659950.t1.1	Cre16.g659950.t1.1	PF03719,PF00333	PTHR13718	KOG0877		K02988	GO:0006412,GO:0005840,GO:0003735,GO:0003723	AT2G33800.1		Ribosomal protein S5 family protein
30777006	Cre16.g660000	Cre16.g660000.t1.2	Cre16.g660000.t1.2	PF01169	PTHR12608,PTHR12608:SF7	KOG2881			GO:0016020	AT4G13590.2		Uncharacterized protein family (UPF0016)
30777548	Cre16.g660024	Cre16.g660024.t1.1	Cre16.g660024.t1.1	PF12695	PTHR13136							
30777912	Cre16.g660050	Cre16.g660050.t1.1	Cre16.g660050.t1.1	PF01169	PTHR12608,PTHR12608:SF7	KOG2881			GO:0016020	AT4G13590.1		Uncharacterized protein family (UPF0016)
30777785	Cre16.g660100	Cre16.g660100.t1.1	Cre16.g660100.t1.1							AT3G54350.2	emb1967	Forkhead-associated (FHA) domain-containing protein 
30777532	Cre16.g660150	Cre16.g660150.t1.2	Cre16.g660150.t1.2	PF00338	PTHR11700,PTHR11700:SF10	KOG0900		K02969	GO:0006412,GO:0005840,GO:0003735	AT3G47370.2		Ribosomal protein S10p/S20e family protein
30777454	Cre16.g660225	Cre16.g660225.t1.1	Cre16.g660225.t1.1									
30777864	Cre16.g660300	Cre16.g660300.t1.2	Cre16.g660300.t1.2		PTHR10157				GO:0055114			
30777050	Cre16.g660331	Cre16.g660331.t1.2	Cre16.g660331.t1.2									
30777608	Cre16.g660350	Cre16.g660350.t1.1	Cre16.g660350.t1.1	PF08774	PTHR15749		3.1.4.1	K15363	GO:0016788	AT1G48360.2		zinc ion binding;nucleic acid binding;hydrolases, acting on acid anhydrides, in phosphorus-containing anhydrides
30776875	Cre16.g660390	Cre16.g660390.t1.1	Cre16.g660390.t1.1	PF00685,PF00415	PTHR15723,PTHR15723:SF0		2.8.2.33		GO:0008146	AT5G48330.1		Regulator of chromosome condensation (RCC1) family protein
30776876	Cre16.g660390	Cre16.g660390.t2.1	Cre16.g660390.t2.1	PF00685,PF00415	PTHR15723,PTHR15723:SF0		2.8.2.33		GO:0008146	AT5G48330.1		Regulator of chromosome condensation (RCC1) family protein
30777424	Cre16.g660430	Cre16.g660430.t1.1	Cre16.g660430.t1.1									
30778102	Cre16.g660470	Cre16.g660470.t1.1	Cre16.g660470.t1.1									
30777194	Cre16.g660550	Cre16.g660550.t1.2	Cre16.g660550.t1.2	PF00078	PTHR13078,PTHR13078:SF53		2.7.7.49					
30777799	Cre16.g660601	Cre16.g660601.t1.1	Cre16.g660601.t1.1	PF14295								
30776995	Cre16.g660651	Cre16.g660651.t1.1	Cre16.g660651.t1.1									
30777674	Cre16.g660700	Cre16.g660700.t1.2	Cre16.g660700.t1.2									
30777364	Cre16.g660750	Cre16.g660750.t1.1	Cre16.g660750.t1.1	PF15625	PTHR20837,PTHR20837:SF0			K19352				
30777932	Cre16.g660800	Cre16.g660800.t1.2	Cre16.g660800.t1.2	PF04280	PTHR10721			K17804		AT2G36070.1	ATTIM44-2,TIM44-2	translocase inner membrane subunit 44-2
30777643	Cre16.g660850	Cre16.g660850.t1.2	Cre16.g660850.t1.2		PTHR36021,PTHR36021:SF1					AT3G59800.1		
30777030	Cre16.g660900	Cre16.g660900.t1.2	Cre16.g660900.t1.2	PF14739,PF00225	PTHR24115,PTHR24115:SF0	KOG4280	3.6.4.4		GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT2G28620.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
30777880	Cre16.g660951	Cre16.g660951.t1.1	Cre16.g660951.t1.1									
30777948	Cre16.g661000	Cre16.g661000.t1.2	Cre16.g661000.t1.2		PTHR10681,PTHR10681:SF17							
30777324	Cre16.g661050	Cre16.g661050.t1.2	Cre16.g661050.t1.2	PF01199	PTHR10759,PTHR10759:SF0	KOG1790		K02915	GO:0006412,GO:0005840,GO:0005622,GO:0003735	AT1G26880.1		Ribosomal protein L34e superfamily protein
30778176	Cre16.g661100	Cre16.g661100.t1.2	Cre16.g661100.t1.2	PF00069	PTHR24055,PTHR24055:SF194		2.7.11.22	K08829	GO:0006468,GO:0005524,GO:0004672	AT4G19110.2		Protein kinase superfamily protein
30777263	Cre16.g661150	Cre16.g661150.t1.1	Cre16.g661150.t1.1	PF13225	PTHR33591,PTHR33591:SF1		5.2.1.14			AT1G64680.1		
30778095	Cre16.g661200	Cre16.g661200.t1.2	Cre16.g661200.t1.2	PF01152	PTHR10681,PTHR10681:SF118				GO:0019825			
30777501	Cre16.g661250	Cre16.g661250.t1.2	Cre16.g661250.t1.2	PF01152	PTHR10681,PTHR10681:SF118				GO:0019825			
30777537	Cre16.g661300	Cre16.g661300.t1.1	Cre16.g661300.t1.1	PF01152	PTHR10681,PTHR10681:SF118				GO:0019825			
30777538	Cre16.g661300	Cre16.g661300.t2.1	Cre16.g661300.t2.1	PF01152	PTHR10681,PTHR10681:SF118				GO:0019825			
30777960	Cre16.g661350	Cre16.g661350.t1.2	Cre16.g661350.t1.2	PF09273	PTHR13271,PTHR13271:SF29	KOG1337	2.1.1.259	K00592		AT1G14030.1		Rubisco methyltransferase family protein
30777304	Cre16.g661400	Cre16.g661400.t1.1	Cre16.g661400.t1.1		PTHR22979		2.7.11.18					
30777754	Cre16.g661450	Cre16.g661450.t1.2	Cre16.g661450.t1.2	PF00125	PTHR11426	KOG1745		K11253	GO:0003677,GO:0000786	AT4G40030.2		Histone superfamily protein
30777118	Cre16.g661500	Cre16.g661500.t1.2	Cre16.g661500.t1.2	PF00089	PTHR15462,PTHR15462:SF8		3.4.21.19		GO:0006508,GO:0004252			
30777434	Cre16.g661550	Cre16.g661550.t1.2	Cre16.g661550.t1.2	PF06941	PTHR35134,PTHR35134:SF2				GO:0009264,GO:0008253	AT4G33140.1		Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
30776796	Cre16.g661588	Cre16.g661588.t1.1	Cre16.g661588.t1.1		PTHR21228							
30777396	Cre16.g661626	Cre16.g661626.t1.2	Cre16.g661626.t1.2									
30778238	Cre16.g661638	Cre16.g661638.t1.1	Cre16.g661638.t1.1									
30777029	Cre16.g661650	Cre16.g661650.t1.1	Cre16.g661650.t1.1		PTHR31190,PTHR31190:SF1					AT5G18560.1	PUCHI	Integrase-type DNA-binding superfamily protein
30778035	Cre16.g661700	Cre16.g661700.t1.2	Cre16.g661700.t1.2	PF11938	PTHR31775,PTHR31775:SF2					AT1G42480.1		
30778252	Cre16.g661750	Cre16.g661750.t1.2	Cre16.g661750.t1.2	PF08332					GO:0006468,GO:0005516,GO:0004683			
30777365	Cre16.g661800	Cre16.g661800.t1.2	Cre16.g661800.t1.2	PF04949	PTHR35315,PTHR35315:SF1					AT5G51840.1		
30777366	Cre16.g661800	Cre16.g661800.t2.1	Cre16.g661800.t2.1		PTHR35315,PTHR35315:SF1					AT5G51840.1		
30776788	Cre16.g661850	Cre16.g661850.t1.1	Cre16.g661850.t1.1	PF08332					GO:0006468,GO:0005516,GO:0004683			
30778211	Cre16.g661876	Cre16.g661876.t1.1	Cre16.g661876.t1.1									
30776998	Cre16.g661900	Cre16.g661900.t1.1	Cre16.g661900.t1.1	PF00271,PF00270	PTHR24031,PTHR24031:SF232	KOG0342	3.6.4.13		GO:0005524,GO:0003676	AT5G08610.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
30777783	Cre16.g661950	Cre16.g661950.t1.2	Cre16.g661950.t1.2									
30777291	Cre16.g661976	Cre16.g661976.t1.1	Cre16.g661976.t1.1									
30777000	Cre16.g662000	Cre16.g662000.t1.2	Cre16.g662000.t1.2	PF04851,PF00271	PTHR24031,PTHR24031:SF232	KOG0342	3.6.4.13	K17679	GO:0016787,GO:0005524,GO:0003677	AT5G08610.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
30777472	Cre16.g662052	Cre16.g662052.t1.1	Cre16.g662052.t1.1		PTHR13078,PTHR13078:SF53							
30777042	Cre16.g662100	Cre16.g662100.t1.2	Cre16.g662100.t1.2	PF00013					GO:0003723			
30778025	Cre16.g662150	Cre16.g662150.t1.2	Cre16.g662150.t1.2	PF12046	PTHR35302,PTHR35302:SF1					AT3G26710.1	CCB1	cofactor assembly of complex C
30777198	Cre16.g662200	Cre16.g662200.t1.1	Cre16.g662200.t1.1	PF01928	PTHR34948,PTHR34948:SF2		3.6.1.3,3.6.1.25			AT2G11890.1		adenylate cyclases
30777116	Cre16.g662250	Cre16.g662250.t1.1	Cre16.g662250.t1.1	PF15901,PF15902	PTHR12106							
30777721	Cre16.g662300	Cre16.g662300.t1.2	Cre16.g662300.t1.2	PF01423	PTHR13110	KOG3460		K12622		AT1G76860.1		Small nuclear ribonucleoprotein family protein
30777603	Cre16.g662350	Cre16.g662350.t1.1	Cre16.g662350.t1.1	PF02358,PF00982	PTHR10788,PTHR10788:SF6	KOG1050	2.4.1.15		GO:0005992,GO:0003824	AT1G78580.1	ATTPS1,TPS1	trehalose-6-phosphate synthase
30776789	Cre16.g662450	Cre16.g662450.t1.2	Cre16.g662450.t1.2	PF05903	PTHR12378,PTHR12378:SF7					AT3G07090.1		PPPDE putative thiol peptidase family protein
30778163	Cre16.g662500	Cre16.g662500.t1.2	Cre16.g662500.t1.2	PF00856	PTHR13078				GO:0005515			
30777496	Cre16.g662550	Cre16.g662550.t1.2	Cre16.g662550.t1.2	PF11976	PTHR10562	KOG1769		K12160		AT5G55160.1	ATSUMO2,SUM2,SUMO 2,SUMO2	small ubiquitin-like modifier 2
30777389	Cre16.g662600	Cre16.g662600.t1.2	Cre16.g662600.t1.2	PF01062	PTHR33281,PTHR33281:SF1					AT3G61320.1		Bestrophin-like protein
30778253	Cre16.g662650	Cre16.g662650.t1.1	Cre16.g662650.t1.1	PF00583	PTHR23091,PTHR23091:SF208	KOG3139	2.3.1.82		GO:0008080	AT2G39000.1		Acyl-CoA N-acyltransferases (NAT) superfamily protein
30778140	Cre16.g662702	Cre16.g662702.t1.1	Cre16.g662702.t1.1	PF00076	PTHR24012,PTHR24012:SF332	KOG0131		K14411	GO:0003676	AT4G36960.2		RNA-binding (RRM/RBD/RNP motifs) family protein
30777638	Cre16.g662750	Cre16.g662750.t1.2	Cre16.g662750.t1.2	PF01152	PTHR10681,PTHR10681:SF118				GO:0019825			
30776802	Cre16.g662800	Cre16.g662800.t1.2	Cre16.g662800.t1.2	PF00400	PTHR19846	KOG0272		K12662	GO:0005515	AT2G41500.1	EMB2776,LIS	WD-40 repeat family protein / small nuclear ribonucleoprotein Prp4p-related
30777781	Cre16.g662852	Cre16.g662852.t1.1	Cre16.g662852.t1.1	PF08799	PTHR19846					AT2G41500.1	EMB2776,LIS	WD-40 repeat family protein / small nuclear ribonucleoprotein Prp4p-related
30777158	Cre16.g662902	Cre16.g662902.t1.1	Cre16.g662902.t1.1	PF01008	PTHR10233,PTHR10233:SF9	KOG1465		K03754	GO:0044237	AT3G07300.1		NagB/RpiA/CoA transferase-like superfamily protein
30778216	Cre16.g662950	Cre16.g662950.t1.1	Cre16.g662950.t1.1									
30777372	Cre16.g662951	Cre16.g662951.t1.2	Cre16.g662951.t1.2	PF06985,PF13637,PF12796	PTHR24133,PTHR24133:SF23	KOG4412				AT1G05640.1		Ankyrin repeat family protein
30776950	Cre16.g663000	Cre16.g663000.t1.2	Cre16.g663000.t1.2	PF01152	PTHR10681,PTHR10681:SF118				GO:0019825			
30776794	Cre16.g663050	Cre16.g663050.t1.1	Cre16.g663050.t1.1	PF02263	PTHR10751,PTHR10751:SF38				GO:0005525,GO:0003924	AT2G38840.1		Guanylate-binding family protein
30777768	Cre16.g663100	Cre16.g663100.t1.1	Cre16.g663100.t1.1	PF00953	PTHR10571,PTHR10571:SF0	KOG2788	2.7.8.15	K01001	GO:0016021,GO:0008963	AT3G57220.1		Glycosyl transferase family 4 protein
30777041	Cre16.g663150	Cre16.g663150.t1.2	Cre16.g663150.t1.2	PF00581		KOG1530	2.8.1.1			AT5G66170.3	STR18	sulfurtransferase 18
30777827	Cre16.g663200	Cre16.g663200.t1.1	Cre16.g663200.t1.1	PF07714,PF00027	PTHR24353,PTHR24353:SF37	KOG0614	2.7.11.12	K07376	GO:0006468,GO:0004672	AT2G20050.2		protein serine/threonine phosphatases;protein kinases;catalytics;cAMP-dependent protein kinase regulators;ATP binding;protein serine/threonine phosphatases
30777622	Cre16.g663250	Cre16.g663250.t1.1	Cre16.g663250.t1.1									
30777623	Cre16.g663250	Cre16.g663250.t2.1	Cre16.g663250.t2.1									
30776981	Cre16.g663280	Cre16.g663280.t1.2	Cre16.g663280.t1.2	PF07724	PTHR11262,PTHR11262:SF4				GO:0005524,GO:0051082,GO:0006457	AT1G33360.1		ATP-dependent Clp protease
30778115	Cre16.g663315	Cre16.g663315.t1.1	Cre16.g663315.t1.1									
30776825	Cre16.g663350	Cre16.g663350.t1.2	Cre16.g663350.t1.2	PF10431,PF00004	PTHR11262,PTHR11262:SF4	KOG0745		K03544	GO:0005524,GO:0051082,GO:0006457	AT5G53350.1	CLPX	CLP protease regulatory subunit X
30777714	Cre16.g663400	Cre16.g663400.t1.2	Cre16.g663400.t1.2	PF01062	PTHR33281,PTHR33281:SF1					AT3G61320.1		Bestrophin-like protein
30777715	Cre16.g663400	Cre16.g663400.t2.1	Cre16.g663400.t2.1	PF01062	PTHR33281,PTHR33281:SF1					AT3G61320.1		Bestrophin-like protein
30778050	Cre16.g663450	Cre16.g663450.t1.2	Cre16.g663450.t1.2	PF01062	PTHR33281,PTHR33281:SF1					AT3G61320.1		Bestrophin-like protein
30777539	Cre16.g663500	Cre16.g663500.t1.2	Cre16.g663500.t1.2	PF02809,PF13519	PTHR10223	KOG2884		K03029	GO:0008540,GO:0006511	AT4G38630.1	ATMCB1,MBP1,MCB1,RPN10	regulatory particle non-ATPase 10
30777111	Cre16.g663551	Cre16.g663551.t1.1	Cre16.g663551.t1.1									
30777069	Cre16.g663600	Cre16.g663600.t1.2	Cre16.g663600.t1.2	PF07690	PTHR11662,PTHR11662:SF243	KOG2532		K08193	GO:0055085,GO:0016021	AT5G20380.1	PHT4;5	phosphate transporter 4;5
30777908	Cre16.g663650	Cre16.g663650.t1.2	Cre16.g663650.t1.2	PF04051	PTHR12817	KOG3316				AT3G05000.1		Transport protein particle (TRAPP) component
30777011	Cre16.g663700	Cre16.g663700.t1.1	Cre16.g663700.t1.1	PF01847,PF02577	PTHR15160,PTHR15160:SF4			K03871	GO:0004518			
30778066	Cre16.g663750	Cre16.g663750.t1.1	Cre16.g663750.t1.1	PF13519			2.7.11.1					
30776801	Cre16.g663776	Cre16.g663776.t1.1	Cre16.g663776.t1.1									
30777850	Cre16.g663800	Cre16.g663800.t1.2	Cre16.g663800.t1.2	PF03151	PTHR11132,PTHR11132:SF88	KOG1441		K15283		AT5G17630.1		Nucleotide/sugar transporter family protein
30778255	Cre16.g663850	Cre16.g663850.t1.1	Cre16.g663850.t1.1	PF13579,PF16760,PF00534	PTHR12526,PTHR12526:SF304		2.4.1.21			AT4G18240.1	ATSS4,SS4,SSIV	starch synthase 4
30777394	Cre16.g663876	Cre16.g663876.t1.1	Cre16.g663876.t1.1	PF00415	PTHR22870					AT5G16040.1		Regulator of chromosome condensation (RCC1) family protein
30777054	Cre16.g663900	Cre16.g663900.t1.2	Cre16.g663900.t1.2	PF03900,PF01379	PTHR11557	KOG2892	2.5.1.61	K01749	GO:0033014,GO:0004418	AT5G08280.1	HEMC	hydroxymethylbilane synthase
30777870	Cre16.g663950	Cre16.g663950.t1.2	Cre16.g663950.t1.2	PF04116	PTHR11863,PTHR11863:SF33	KOG0872		K00227	GO:0055114,GO:0016491,GO:0006633,GO:0005506	AT3G02580.1	BUL1,DWF7,STE1	sterol 1
30777949	Cre16.g664000	Cre16.g664000.t1.2	Cre16.g664000.t1.2	PF00856	PTHR12197		2.1.1.43		GO:0005515	AT1G26760.1	ATXR1,SDG35	SET domain protein 35
30777259	Cre16.g664050	Cre16.g664050.t1.2	Cre16.g664050.t1.2	PF02893,PF16016	PTHR23319					AT1G02120.1	VAD1	GRAM domain family protein
30777260	Cre16.g664050	Cre16.g664050.t2.1	Cre16.g664050.t2.1	PF02893,PF16016	PTHR23319					AT1G02120.1	VAD1	GRAM domain family protein
30778108	Cre16.g664100	Cre16.g664100.t1.1	Cre16.g664100.t1.1									
30777464	Cre16.g664150	Cre16.g664150.t1.1	Cre16.g664150.t1.1	PF03924,PF00233	PTHR11347		3.1.4.53		GO:0007165,GO:0004114			
30778171	Cre16.g664200	Cre16.g664200.t1.1	Cre16.g664200.t1.1	PF03924,PF00233	PTHR11347		3.1.4.17		GO:0007165,GO:0004114			
30778172	Cre16.g664200	Cre16.g664200.t2.1	Cre16.g664200.t2.1	PF03924,PF00233	PTHR11347		3.1.4.17		GO:0007165,GO:0004114			
30777471	Cre16.g664250	Cre16.g664250.t1.2	Cre16.g664250.t1.2	PF00291	PTHR10314,PTHR10314:SF35	KOG1481	4.2.1.22	K01738		AT1G55880.1		Pyridoxal-5\prime-phosphate-dependent enzyme family protein
30777575	Cre16.g664251	Cre16.g664251.t1.1	Cre16.g664251.t1.1									
30777592	Cre16.g664301	Cre16.g664301.t1.1	Cre16.g664301.t1.1	PF00271,PF00270,PF00476	PTHR10133	KOG0950	2.7.7.7	K02349	GO:0005524,GO:0003676,GO:0006260,GO:0003887,GO:0003677	AT4G32700.2	TEB	helicases;ATP-dependent helicases;nucleic acid binding;ATP binding;DNA-directed DNA polymerases;DNA binding
30776947	Cre16.g664350	Cre16.g664350.t1.2	Cre16.g664350.t1.2	PF12697	PTHR10992,PTHR10992:SF752	KOG1454				AT5G38520.1		alpha/beta-Hydrolases superfamily protein
30778042	Cre16.g664400	Cre16.g664400.t1.2	Cre16.g664400.t1.2	PF00235	PTHR41752,PTHR41752:SF1							
30777024	Cre16.g664450	Cre16.g664450.t1.1	Cre16.g664450.t1.1	PF01417	PTHR12276,PTHR12276:SF45					AT5G11710.1		ENTH/VHS family protein
30777857	Cre16.g664500	Cre16.g664500.t1.2	Cre16.g664500.t1.2	PF09439	PTHR11711,PTHR11711:SF21	KOG0070		K07951		AT5G14670.1	ARFA1B,ATARFA1B	ADP-ribosylation factor A1B
30777858	Cre16.g664500	Cre16.g664500.t2.1	Cre16.g664500.t2.1	PF09439	PTHR11711,PTHR11711:SF21	KOG0070		K07951		AT5G14670.1	ARFA1B,ATARFA1B	ADP-ribosylation factor A1B
30776923	Cre16.g664550	Cre16.g664550.t1.2	Cre16.g664550.t1.2	PF00464	PTHR11680,PTHR11680:SF10		2.1.2.1	K00600	GO:0016740	AT4G37930.1	SHM1,SHMT1,STM	serine transhydroxymethyltransferase 1
30777597	Cre16.g664600	Cre16.g664600.t1.2	Cre16.g664600.t1.2	PF06212	PTHR12966,PTHR12966:SF0	KOG3300		K11353		AT1G04630.1	MEE4	GRIM-19 protein
30776976	Cre16.g664650	Cre16.g664650.t1.2	Cre16.g664650.t1.2									
30777340	Cre16.g664700	Cre16.g664700.t1.2	Cre16.g664700.t1.2	PF02104	PTHR23427,PTHR23427:SF2	KOG1563		K14998	GO:0016020	AT3G17910.1	SURF1	Surfeit locus 1 cytochrome c oxidase biogenesis protein
30777931	Cre16.g664750	Cre16.g664750.t1.1	Cre16.g664750.t1.1	PF00514	PTHR15651,PTHR15651:SF7				GO:0005515	AT1G51350.1		ARM repeat superfamily protein
30777264	Cre16.g664801	Cre16.g664801.t1.1	Cre16.g664801.t1.1	PF01694	PTHR22936,PTHR22936:SF32		3.4.21.105		GO:0016021,GO:0004252,GO:0006508	AT5G25752.1	ATRBL11,RBL11	rhomboid-like protein 11
30777712	Cre16.g664850	Cre16.g664850.t1.1	Cre16.g664850.t1.1	PF07714	PTHR23257,PTHR23257:SF430	KOG0192	2.7.11.25		GO:0006468,GO:0004672	AT1G79570.1		Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
30776831	Cre16.g664950	Cre16.g664950.t1.1	Cre16.g664950.t1.1									
30777945	Cre16.g665000	Cre16.g665000.t1.2	Cre16.g665000.t1.2	PF05348	PTHR12828,PTHR12828:SF3	KOG3061		K11599		AT5G38660.2	APE1	acclimation of photosynthesis to  environment
30777353	Cre16.g665050	Cre16.g665050.t1.2	Cre16.g665050.t1.2	PF16905,PF00520	PTHR10037,PTHR10037:SF218	KOG2301,KOG2302			GO:0055085,GO:0016020,GO:0006811,GO:0005216	AT4G03560.1	ATCCH1,ATTPC1,FOU2,TPC1	two-pore  channel 1
30777025	Cre16.g665100	Cre16.g665100.t1.1	Cre16.g665100.t1.1	PF16905,PF00520	PTHR10037,PTHR10037:SF218	KOG2301			GO:0055085,GO:0016020,GO:0006811,GO:0005216	AT4G03560.1	ATCCH1,ATTPC1,FOU2,TPC1	two-pore  channel 1
30777842	Cre16.g665200	Cre16.g665200.t1.2	Cre16.g665200.t1.2									
30777313	Cre16.g665250	Cre16.g665250.t1.2	Cre16.g665250.t1.2	PF11016	PTHR35551,PTHR35551:SF1					AT5G38660.1	APE1	acclimation of photosynthesis to  environment
30777958	Cre16.g665300	Cre16.g665300.t1.2	Cre16.g665300.t1.2		PTHR24006,PTHR24006:SF329							
30777502	Cre16.g665328	Cre16.g665328.t1.1	Cre16.g665328.t1.1									
30778178	Cre16.g665364	Cre16.g665364.t1.1	Cre16.g665364.t1.1	PF00069	PTHR24345,PTHR24345:SF56	KOG0032	2.7.11.18	K17530	GO:0006468,GO:0005524,GO:0004672	AT1G12580.1	PEPKR1	phosphoenolpyruvate carboxylase-related kinase 1
30776948	Cre16.g665400	Cre16.g665400.t1.2	Cre16.g665400.t1.2	PF01423	PTHR23338	KOG3428		K11087	GO:0006396	AT4G02840.1		Small nuclear ribonucleoprotein family protein
