pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
38243123	Cz14g19120	Cz14g19120.t1	Cz14g19120.t1	PF00590	PTHR10882,PTHR10882:SF0		2.1.1.98	K00586	GO:0008168,GO:0008152	AT4G31790.2		Tetrapyrrole (Corrin/Porphyrin) Methylases	Cre05.g233300.t1.2	g5107.t1,Cre05.g233300.t1.1	
38243523	Cz14g19130	Cz14g19130.t1	Cz14g19130.t1		PTHR10882		2.1.1.98			AT4G31790.1		Tetrapyrrole (Corrin/Porphyrin) Methylases	Cre05.g233300.t1.2	g5107.t1,Cre05.g233300.t1.1	
38243513	Cz14g19140	Cz14g19140.t1	Cz14g19140.t1	PF00410	PTHR11758,PTHR11758:SF16	KOG1754		K02957	GO:0006412,GO:0005840,GO:0003735	AT1G07770.1	RPS15A	ribosomal protein S15A	Cre05.g234637.t1.1	g5356.t1	
38243195	Cz14g19150	Cz14g19150.t1	Cz14g19150.t1	PF05704									Cre03.g173300.t1.2	g3574.t1,Cre03.g173300.t1.1	
38243326	Cz14g19160	Cz14g19160.t1	Cz14g19160.t1												
38243167	Cz14g19170	Cz14g19170.t1	Cz14g19170.t1												
38243236	Cz14g19180	Cz14g19180.t1	Cz14g19180.t1												
38243046	Cz14g19190	Cz14g19190.t1	Cz14g19190.t1	PF01959			1.4.1.24		GO:0055114,GO:0016491,GO:0009073,GO:0003856	AT3G28760.2			Cre05.g248250.t1.1	g5167.t1	
38243056	Cz14g19200	Cz14g19200.t1	Cz14g19200.t1	PF01959	PTHR33563,PTHR33563:SF1		1.4.1.24		GO:0055114,GO:0016491,GO:0009073,GO:0003856	AT3G28760.2			Cre05.g248250.t1.1	g5167.t1	
38243451	Cz14g19210	Cz14g19210.t1	Cz14g19210.t1	PF01764	PTHR21493,PTHR21493:SF124				GO:0006629	AT3G61680.1		alpha/beta-Hydrolases superfamily protein	Cre03.g193500.t1.2	g4003.t1,Cre03.g193500.t1.1,TGL8	Triacylglycerol lipase
38243584	Cz14g19220	Cz14g19220.t1	Cz14g19220.t1												
38243152	Cz14g19230	Cz14g19230.t1	Cz14g19230.t1												
38243495	Cz14g19240	Cz14g19240.t1	Cz14g19240.t1	PF00899	PTHR10953	KOG2014		K10684	GO:0008641	AT4G24940.1	AT-SAE1-1,ATSAE1A,SAE1A	SUMO-activating enzyme 1A	Cre09.g408550.t1.2	g10125.t1,Cre09.g408550.t1.1	
38243334	Cz14g19250	Cz14g19250.t1	Cz14g19250.t1												
38243336	Cz14g19260	Cz14g19260.t1	Cz14g19260.t1										Cre09.g396750.t3.1	g9351.t3	
38243664	Cz14g19270	Cz14g19270.t1	Cz14g19270.t1	PF00400	PTHR22844				GO:0005515	AT1G11160.1		Transducin/WD40 repeat-like superfamily protein	Cre04.g216902.t2.1	g4514.t2	
38243399	Cz14g19280	Cz14g19280.t1	Cz14g19280.t1												
38243094	Cz14g19290	Cz14g19290.t1	Cz14g19290.t1												
38243509	Cz14g19300	Cz14g19300.t1	Cz14g19300.t1		PTHR18937	KOG2991,KOG4593							Cre16.g656950.t1.1	g15877.t2	
38243308	Cz14g19310	Cz14g19310.t1	Cz14g19310.t1	PF00860	PTHR11119,PTHR11119:SF9				GO:0055085,GO:0016020,GO:0006810,GO:0005215,GO:0006863,GO:0005345	AT3G10960.1	ATAZG1,AZG1	AZA-guanine resistant1	Cre06.g260700.t1.2	g5858.t1,Cre06.g260700.t1.1,XUV1	Xanthine/uracil/vitamin C permease-like
38243014	Cz14g19320	Cz14g19320.t1	Cz14g19320.t1	PF01805,PF12230	PTHR15316,PTHR15316:SF1			K12825	GO:0006396,GO:0003723	AT1G14650.1		SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / ubiquitin family protein	Cre06.g307450.t1.2	g7120.t1,Cre06.g307450.t1.1,SPL1	SF3A1 splicing factor 3a, subunit 1
38243666	Cz14g19330	Cz14g19330.t1	Cz14g19330.t1	PF00642	PTHR14493				GO:0046872	AT5G12850.1		CCCH-type zinc finger protein with ARM repeat domain	Cre03.g146267.t1.1	g2978.t1,Cre01.g061150.t1.1,Cre01.g061150.t1.2	
38243245	Cz14g19340	Cz14g19340.t1	Cz14g19340.t1										Cre03.g144647.t1.1	g2896.t1,Cre60.g792200.t1.1	
38243191	Cz14g20010	Cz14g20010.t1	Cz14g20010.t1	PF03473,PF03476,PF00266	PTHR14237,PTHR14237:SF19	KOG2362	2.8.1.9	K15631	GO:0030170,GO:0030151,GO:0003824	AT1G16540.1	ABA3,ACI2,ATABA3,LOS5,SIR3	molybdenum cofactor sulfurase (LOS5) (ABA3)	Cre03.g152000.t1.2	g3093.t1,Cre03.g152000.t1.1,ABA3,MCS1	Molybdenum cofactor sulfurase
38243474	Cz14g20020	Cz14g20020.t1	Cz14g20020.t1	PF00856	PTHR13271		2.1.1.127		GO:0005515	AT1G24610.1		Rubisco methyltransferase family protein	Cre06.g283200.t1.2	g6586.t1,Cre06.g283200.t1.1	
38243498	Cz14g20030	Cz14g20030.t1	Cz14g20030.t1	PF00120	PTHR20852,PTHR20852:SF16	KOG0683	6.3.1.2		GO:0006807,GO:0004356	AT3G53180.1		glutamate-ammonia ligases;catalytics;glutamate-ammonia ligases	Cre03.g146627.t1.1	g2996.t1,Cre01.g062050.t1.1	
38243630	Cz14g20040	Cz14g20040.t1	Cz14g20040.t1	PF00396,PF00112	PTHR12411	KOG4296	3.4.22.15		GO:0008234,GO:0006508	AT3G19390.1		Granulin repeat cysteine protease family protein	Cre05.g247851.t1.1	g5177.t1,Cre05.g247800.t1.2,CEP2	
38243144	Cz14g20050	Cz14g20050.t1	Cz14g20050.t1										Cre03.g144827.t1.1	g2905.t1,Cre01.g057850.t1.1,Cre01.g057850.t1.2	
38243605	Cz14g20060	Cz14g20060.t1	Cz14g20060.t1	PF00856,PF02182	PTHR22884,PTHR22884:SF370	KOG1082	2.1.1.43	K11420	GO:0005515,GO:0042393	AT5G04940.2	SUVH1	SU(VAR)3-9 homolog 1	Cre02.g089200.t1.2	g1663.t1,Cre02.g089200.t1.1,HLM4,SET3	Histone-lysine N-methyltransferase
38243554	Cz14g20070	Cz14g20070.t1	Cz14g20070.t1	PF00150	PTHR31451		3.2.1.78	K19355	GO:0005975,GO:0004553	AT3G10900.1		Glycosyl hydrolase superfamily protein	Cre12.g492851.t1.1	g12094.t1,EBM7	
38243216	Cz14g20080	Cz14g20080.t1	Cz14g20080.t1	PF01399,PF10602	PTHR14145,PTHR14145:SF2	KOG0686		K12175	GO:0005515	AT3G61140.1	ATFUS6,ATSK31,COP11,CSN1,EMB78,FUS6,SK31	26S proteasome, regulatory subunit Rpn7;Proteasome component (PCI) domain	Cre05.g234300.t1.2	g5087.t1,Cre05.g234300.t1.1	
38243435	Cz14g20090	Cz14g20090.t1	Cz14g20090.t1	PF00651					GO:0005515	AT2G46260.1		BTB/POZ/Kelch-associated protein	Cre05.g245101.t1.1	g5232.t1	
38243446	Cz14g20100	Cz14g20100.t1	Cz14g20100.t1			KOG4744									
38243139	Cz14g20110	Cz14g20110.t1	Cz14g20110.t1		PTHR23241	KOG4744				AT5G44310.2		Late embryogenesis abundant protein (LEA) family protein			
38243224	Cz14g20120	Cz14g20120.t1	Cz14g20120.t1												
38243403	Cz14g20130	Cz14g20130.t1	Cz14g20130.t1	PF07910						AT5G24680.1		Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2	Cre05.g240500.t1.1	g5546.t1	
38243618	Cz14g20140	Cz14g20140.t1	Cz14g20140.t1		PTHR35690,PTHR35690:SF1					AT1G18060.1			Cre09.g401350.t1.2	g9238.t1,Cre09.g401350.t1.1	
38243372	Cz14g20150	Cz14g20150.t1	Cz14g20150.t1	PF00098,PF07910	PTHR24375,PTHR24375:SF140				GO:0008270,GO:0003676	AT5G24680.1		Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2	Cre05.g240500.t1.1	g5546.t1	
38243639	Cz14g20160	Cz14g20160.t1	Cz14g20160.t1												
38243504	Cz14g20170	Cz14g20170.t1	Cz14g20170.t1	PF16864,PF00891	PTHR11746,PTHR11746:SF63	KOG3178			GO:0008171	AT1G51990.1		O-methyltransferase family protein	Cre05.g240400.t1.2	g5544.t1,Cre05.g240400.t1.1,SOM2	
38243199	Cz14g20180	Cz14g20180.t1	Cz14g20180.t1	PF00271,PF07496,PF00176	PTHR10799,PTHR10799:SF573				GO:0008270,GO:0005524	AT3G54460.1		SNF2 domain-containing protein / helicase domain-containing protein / F-box family protein	Cre05.g230800.t1.1	g5151.t1	
38243537	Cz14g20190	Cz14g20190.t1	Cz14g20190.t1												
38243279	Cz14g20200	Cz14g20200.t1	Cz14g20200.t1	PF16211,PF00125	PTHR23430	KOG1756		K11251	GO:0003677	AT3G20670.1	HTA13	histone H2A 13	Cre06.g266700.t1.2	g5986.t1,Cre06.g266700.t1.1,HTA39	
38243181	Cz14g20210	Cz14g20210.t1	Cz14g20210.t1	PF16864,PF00891	PTHR11746,PTHR11746:SF69	KOG3178	2.1.1.4		GO:0008171	AT5G54160.1	ATOMT1,OMT1	O-methyltransferase 1	Cre03.g148800.t1.1	g3026.t1	
38243323	Cz14g20220	Cz14g20220.t1	Cz14g20220.t1												
38243661	Cz14g20230	Cz14g20230.t1	Cz14g20230.t1	PF08241	PTHR10108,PTHR10108:SF708		2.1.1.95		GO:0008168,GO:0008152	AT1G64970.1	G-TMT,TMT1,VTE4	gamma-tocopherol methyltransferase	Cre09.g393400.t1.2	g9421.t1,Cre09.g393400.t1.1,VTE4	Tocopherol O-methyltransferase/gamma-tocopherol methyltransferase
38243106	Cz14g20240	Cz14g20240.t1	Cz14g20240.t1												
38243384	Cz14g20250	Cz14g20250.t1	Cz14g20250.t1	PF02142,PF13535,PF02787	PTHR11405,PTHR11405:SF47		6.3.5.5	K01955		AT1G29900.1	CARB	carbamoyl phosphate synthetase B	Cre08.g358580.t1.1	g8395.t1,Cre28.g776100.t1.1,Cre28.g776100.t1.2,CMP1	Carbamoyl phosphate synthase, large subunit
38243247	Cz14g21010	Cz14g21010.t1	Cz14g21010.t1	PF01866	PTHR10762,PTHR10762:SF1	KOG2648		K07561		AT5G62030.1		diphthamide synthesis DPH2 family protein	Cre09.g408500.t1.1	g10124.t1	
38243450	Cz14g21020	Cz14g21020.t1	Cz14g21020.t1				2.1.1.43								
38243363	Cz14g21030	Cz14g21030.t1	Cz14g21030.t1	PF13561	PTHR24322,PTHR24322:SF363	KOG1209	1.1.1.101			AT5G10050.1		NAD(P)-binding Rossmann-fold superfamily protein	Cre12.g559350.t1.2	g13337.t1,Cre12.g559350.t1.1,SDR23	
38243059	Cz14g21040	Cz14g21040.t1	Cz14g21040.t1												
38243057	Cz14g21050	Cz14g21050.t1	Cz14g21050.t1	PF02182	PTHR22884,PTHR22884:SF352		2.1.1.43	K11420	GO:0042393	AT5G13960.1	KYP,SDG33,SUVH4	SU(VAR)3-9 homolog 4	Cre02.g089200.t1.2	g1663.t1,Cre02.g089200.t1.1,HLM4,SET3	Histone-lysine N-methyltransferase
38243465	Cz14g21060	Cz14g21060.t1	Cz14g21060.t1	PF00856	PTHR22884,PTHR22884:SF370	KOG1082	2.1.1.43	K11420	GO:0005515	AT1G73100.1	SDG19,SUVH3	SU(VAR)3-9 homolog 3	Cre02.g089200.t1.2	g1663.t1,Cre02.g089200.t1.1,HLM4,SET3	Histone-lysine N-methyltransferase
38243338	Cz14g21070	Cz14g21070.t1	Cz14g21070.t1												
38243283	Cz14g21080	Cz14g21080.t1	Cz14g21080.t1										Cre09.g402219.t1.1	g10012.t1,Cre02.g139950.t1.1,Cre02.g139950.t1.2,LCI3	Low-CO2-inducible protein
38243344	Cz14g21090	Cz14g21090.t1	Cz14g21090.t1	PF00150	PTHR31451		3.2.1.78		GO:0005975,GO:0004553	AT5G01930.1		Glycosyl hydrolase superfamily protein	Cre12.g492851.t1.1	g12094.t1,EBM7	
38243371	Cz14g21100	Cz14g21100.t1	Cz14g21100.t1												
38243669	Cz14g21110	Cz14g21110.t1	Cz14g21110.t1												
38243394	Cz14g21120	Cz14g21120.t1	Cz14g21120.t1												
38243517	Cz14g21130	Cz14g21130.t1	Cz14g21130.t1	PF00535	PTHR10859,PTHR10859:SF50								Cre16.g678450.t1.1	g16545.t1	
38243458	Cz14g21140	Cz14g21140.t1	Cz14g21140.t1	PF00535									Cre16.g678450.t1.1	g16545.t1	
38243414	Cz14g21150	Cz14g21150.t1	Cz14g21150.t1	PF14249	PTHR35309,PTHR35309:SF2		5.5.1.24	K09834	GO:0009976	AT4G32770.1	ATSDX1,VTE1	tocopherol cyclase, chloroplast / vitamin E deficient 1 (VTE1) / sucrose export defective 1 (SXD1)	Cre01.g013801.t1.2	g338.t1,Cre01.g013801.t1.1	
38243662	Cz14g21160	Cz14g21160.t1	Cz14g21160.t1	PF11891	PTHR31038,PTHR31038:SF1					AT5G22790.1	RER1	reticulata-related 1	Cre02.g141100.t1.2	g2668.t1,Cre02.g141100.t1.1	
38243645	Cz14g21170	Cz14g21170.t1	Cz14g21170.t1												
38243231	Cz14g21180	Cz14g21180.t1	Cz14g21180.t1												
38243174	Cz14g21190	Cz14g21190.t1	Cz14g21190.t1	PF00651					GO:0005515						
38243648	Cz14g21200	Cz14g21200.t1	Cz14g21200.t1		PTHR33538								Cre06.g280600.t1.2	g6527.t1,Cre06.g280600.t1.1	
38243642	Cz14g21210	Cz14g21210.t1	Cz14g21210.t1		PTHR11319								Cre04.g227500.t1.1	g4977.t1,SRR18	Scavenger receptor cysteine rich (SRCR) protein
38243110	Cz14g21220	Cz14g21220.t1	Cz14g21220.t1	PF13959,PF00271,PF00270	PTHR24031,PTHR24031:SF248		3.6.4.13	K14806	GO:0005524,GO:0003676	AT2G40700.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre03.g188550.t1.1	g3905.t1,HEL20	
38243160	Cz14g21230	Cz14g21230.t1	Cz14g21230.t1	PF03051,PF08246	PTHR12411	KOG1543	3.4.22.14		GO:0006508,GO:0004197,GO:0008234	AT1G09850.1	XBCP3	xylem bark cysteine peptidase 3	Cre09.g407700.t1.2	g10107.t1,Cre09.g407700.t1.1,CEP1	Cysteine endopeptidase
38243162	Cz14g21240	Cz14g21240.t1	Cz14g21240.t1		PTHR21228,PTHR21228:SF20					AT2G31890.1	ATRAP,RAP	RAP	Cre11.g467649.t1.1	g11580.t1,Cre18.g746250.t1.1,Cre18.g746250.t1.2	RAP-domain containing protein with FAST leucine-rich domain
38243420	Cz14g21250	Cz14g21250.t1	Cz14g21250.t1	PF00847	PTHR32467,PTHR32467:SF15			K09284	GO:0006355,GO:0003700,GO:0007275	AT4G36920.1	AP2,FL1,FLO2	Integrase-type DNA-binding superfamily protein	Cre01.g009650.t1.2	g243.t1,Cre01.g009650.t1.1	Basal body protein and putative AP2 domain transcription factor
38243146	Cz14g21260	Cz14g21260.t1	Cz14g21260.t1	PF01789	PTHR31407,PTHR31407:SF17				GO:0019898,GO:0015979,GO:0009654,GO:0009523,GO:0005509	AT1G76450.1		Photosystem II reaction center PsbP family protein	Cre10.g446350.t1.1	g10982.t1	Predicted protein
38243249	Cz14g22010	Cz14g22010.t1	Cz14g22010.t1										Cre07.g347500.t1.1	g8086.t1	
38243476	Cz14g22020	Cz14g22020.t1	Cz14g22020.t1	PF14531	PTHR24349,PTHR24349:SF79	KOG0032	2.7.11.1			AT2G45490.1	AtAUR3,AUR3	ataurora3	Cre02.g113600.t1.2	g2340.t1,Cre02.g113600.t1.1	
38243230	Cz14g22030	Cz14g22030.t1	Cz14g22030.t1	PF01230	PTHR23089,PTHR23089:SF19		3.6.1.29	K01522		AT5G58240.1	FHIT	FRAGILE HISTIDINE TRIAD	Cre17.g698266.t1.1	g16934.t1	
38243419	Cz14g22040	Cz14g22040.t1	Cz14g22040.t1	PF01593	PTHR10668,PTHR10668:SF67	KOG4254	5.2.1.13		GO:0055114,GO:0016491	AT1G57770.1		FAD/NAD(P)-binding oxidoreductase family protein	Cre09.g407200.t1.2	g10096.t1,Cre09.g407200.t1.1,POD1	
38243341	Cz14g22050	Cz14g22050.t1	Cz14g22050.t1	PF01167											
38243235	Cz14g22060	Cz14g22060.t1	Cz14g22060.t1	PF01167	PTHR16517,PTHR16517:SF31					AT1G43640.1	AtTLP5,TLP5	tubby like protein 5	Cre03.g155450.t1.1	g3169.t1	
38243475	Cz14g22070	Cz14g22070.t1	Cz14g22070.t1	PF00271,PF00176	PTHR10799,PTHR10799:SF65	KOG1002,KOG1001	3.6.4.12		GO:0005524	AT1G03750.1	CHR9	switch 2	Cre02.g143800.t1.1	g2607.t1,SRH3	
38243491	Cz14g22080	Cz14g22080.t1	Cz14g22080.t1	PF02861					GO:0019538				Cre03.g144667.t1.1	g2897.t1,Cre60.g792250.t1.1,CLPS4	ClpS-like protein
38243610	Cz14g22090	Cz14g22090.t1	Cz14g22090.t1	PF00118	PTHR11353			K09497	GO:0005524	AT1G24510.1		TCP-1/cpn60 chaperonin family protein	Cre03.g156750.t1.2	g3200.t1,Cre03.g156750.t1.1,CCT5	T-complex protein 1, epsilon subunit
38243447	Cz14g22100	Cz14g22100.t1	Cz14g22100.t1	PF07534	PTHR14241,PTHR14241:SF11					AT1G32520.1			Cre10.g446500.t1.1	g10985.t1,CPO1	
38243466	Cz14g22110	Cz14g22110.t1	Cz14g22110.t1												
38243553	Cz14g22120	Cz14g22120.t1	Cz14g22120.t1	PF01423	PTHR20971	KOG1775		K12624		AT5G48870.1	SAD1	Small nuclear ribonucleoprotein family protein	Cre08.g385200.t1.1	g9064.t1,SMP3	Small nuclear ribonucleoprotein SmE
38243171	Cz14g22130	Cz14g22130.t1	Cz14g22130.t1	PF00010	PTHR23042,PTHR23042:SF72				GO:0046983	AT1G51070.2	bHLH115	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	Cre05.g241636.t1.1	g5331.t1,Cre24.g770450.t1.1,Cre24.g770450.t1.2	
38243202	Cz14g22140	Cz14g22140.t1	Cz14g22140.t1												
38243520	Cz14g22150	Cz14g22150.t1	Cz14g22150.t1												
38243138	Cz14g22160	Cz14g22160.t1	Cz14g22160.t1	PF01926,PF01018	PTHR11702,PTHR11702:SF31				GO:0005525	AT1G07615.1		GTP-binding protein Obg/CgtA	Cre02.g094650.t1.2	g1790.t1,Cre02.g094650.t1.1	
38243104	Cz14g22170	Cz14g22170.t1	Cz14g22170.t1	PF00070	PTHR22912,PTHR22912:SF170	KOG1336	1.6.5.4	K08232	GO:0055114,GO:0016491	AT3G52880.1	ATMDAR1,MDAR1	monodehydroascorbate reductase 1	Cre17.g712100.t1.2	g17244.t1,Cre17.g712100.t1.1,PNO2	Pyridine nucleotide-disulphide oxidoreductase
38243048	Cz14g22180	Cz14g22180.t1	Cz14g22180.t1	PF08373,PF06743	PTHR21228				GO:0004672				Cre11.g467649.t1.1	g11580.t1,Cre18.g746250.t1.1,Cre18.g746250.t1.2	RAP-domain containing protein with FAST leucine-rich domain
38243672	Cz14g22190	Cz14g22190.t1	Cz14g22190.t1	PF03159	PTHR12341			K12618	GO:0004527,GO:0003676	AT1G75660.1	AtXRN3,XRN3	5\prime-3\prime exoribonuclease 3	Cre03.g152100.t1.2	g3095.t1,Cre03.g152100.t1.1,XRN2	5\prime to 3\prime exoribonuclease
38243333	Cz14g22200	Cz14g22200.t1	Cz14g22200.t1												
38243313	Cz14g22210	Cz14g22210.t1	Cz14g22210.t1										Cre16.g685150.t1.2	g16394.t1,Cre16.g685150.t1.1	
38243391	Cz14g22220	Cz14g22220.t1	Cz14g22220.t1												
38243355	Cz14g22230	Cz14g22230.t1	Cz14g22230.t1												
38243514	Cz14g22240	Cz14g22240.t1	Cz14g22240.t1	PF03725,PF01138	PTHR11097,PTHR11097:SF8	KOG1612		K12589		AT3G07750.1		3\prime-5\prime-exoribonuclease family protein	Cre03.g188200.t1.2	g3898.t1,Cre03.g188200.t1.1,RNPH2,RPH2	3\prime-5\prime Exoribonuclease PH component of the Exosome
38243619	Cz14g22250	Cz14g22250.t1	Cz14g22250.t1	PF07714	PTHR24054	KOG0668	2.7.11.1	K03097	GO:0006468,GO:0004672	AT2G23070.1		Protein kinase superfamily protein	Cre12.g549800.t1.2	g13552.t1,Cre12.g549800.t1.1,CSK5	
38243405	Cz14g22260	Cz14g22260.t1	Cz14g22260.t1												
38243640	Cz14g22270	Cz14g22270.t1	Cz14g22270.t1	PF00111	PTHR19370,PTHR19370:SF109			K02639	GO:0051536,GO:0009055	AT1G32550.1		2Fe-2S ferredoxin-like superfamily protein	Cre03.g183850.t1.2	g3810.t1,Cre03.g183850.t1.1	Apoferredoxin
38243281	Cz14g23010	Cz14g23010.t1	Cz14g23010.t1	PF02221	PTHR11306,PTHR11306:SF0	KOG4680				AT3G44100.1		MD-2-related lipid recognition domain-containing protein	Cre02.g095098.t1.1	g1872.t1,Cre11.g472350.t1.1,Cre11.g472350.t1.2	
38243506	Cz14g23020	Cz14g23020.t1	Cz14g23020.t1												
38243071	Cz14g23030	Cz14g23030.t1	Cz14g23030.t1	PF04862											
38243265	Cz14g23040	Cz14g23040.t1	Cz14g23040.t1	PF04862											
38243161	Cz14g23050	Cz14g23050.t1	Cz14g23050.t1												
38243207	Cz14g23060	Cz14g23060.t1	Cz14g23060.t1												
38243521	Cz14g23070	Cz14g23070.t1	Cz14g23070.t1										Cre04.g228450.t1.2	g4998.t1,Cre04.g228450.t1.1	Predicted protein
38243409	Cz14g23080	Cz14g23080.t1	Cz14g23080.t1	PF10063	PTHR36716,PTHR36716:SF2					AT1G28140.1			Cre04.g228450.t1.2	g4998.t1,Cre04.g228450.t1.1	Predicted protein
38243665	Cz14g23090	Cz14g23090.t1	Cz14g23090.t1	PF07200	PTHR13678,PTHR13678:SF2			K12185		AT2G36680.1		Modifier of rudimentary (Mod(r)) protein	Cre08.g362550.t1.2	g8490.t1,Cre08.g362550.t1.1,VPS37	Subunit of the ESCRT-I complex
38243440	Cz14g23100	Cz14g23100.t1	Cz14g23100.t1	PF00155	PTHR13693,PTHR13693:SF2		2.3.1.50		GO:0030170,GO:0009058	AT4G36480.2	ATLCB1,EMB2779,FBR11,LCB1	long-chain base1	Cre03.g146507.t1.1	g2990.t1,Cre01.g061750.t1.1,Cre01.g061750.t1.2,SPT2	Serine palmitoyltransferase
38243487	Cz14g23110	Cz14g23110.t1	Cz14g23110.t1	PF00155	PTHR13693,PTHR13693:SF2		2.3.1.50	K00654	GO:0030170,GO:0009058	AT4G36480.1	ATLCB1,EMB2779,FBR11,LCB1	long-chain base1	Cre03.g146507.t1.1	g2990.t1,Cre01.g061750.t1.1,Cre01.g061750.t1.2,SPT2	Serine palmitoyltransferase
38243651	Cz14g23120	Cz14g23120.t1	Cz14g23120.t1		PTHR34113,PTHR34113:SF2					AT3G55760.2			Cre05.g248000.t1.2	g5172.t1,Cre05.g248000.t1.1	Predicted protein
38243653	Cz14g23130	Cz14g23130.t1	Cz14g23130.t1	PF01966	PTHR11845,PTHR11845:SF15	KOG3197		K07023		AT2G23820.2		Metal-dependent phosphohydrolase	Cre06.g265900.t1.2	g5969.t1,Cre06.g265900.t1.1	
38243061	Cz14g23140	Cz14g23140.t1	Cz14g23140.t1	PF03807	PTHR11645,PTHR11645:SF28		1.5.1.2		GO:0055114,GO:0006561,GO:0004735	AT5G14800.1	AT-P5C1,AT-P5R,EMB2772,P5CR	pyrroline-5- carboxylate (P5C) reductase	Cre03.g154550.t1.1	g3149.t1,PCR1	Pyrroline-5-carboxylate reductase
38243437	Cz14g23150	Cz14g23150.t1	Cz14g23150.t1							AT3G05420.2	ACBP4	acyl-CoA binding protein 4	Cre17.g706700.t1.1	g17125.t1	
38243217	Cz14g23160	Cz14g23160.t1	Cz14g23160.t1	PF00282	PTHR11999,PTHR11999:SF5	KOG1383	4.1.2.27	K01634	GO:0030170,GO:0019752,GO:0016831	AT1G27980.1	ATDPL1,DPL1	dihydrosphingosine phosphate lyase	Cre03.g155051.t1.1	g3161.t1,SPA1	
38243030	Cz14g23170	Cz14g23170.t1	Cz14g23170.t1	PF00892	PTHR22911,PTHR22911:SF6	KOG4510			GO:0016021,GO:0016020	AT2G05755.1		Nodulin MtN21 /EamA-like transporter family protein	Cre07.g355550.t1.1	g8268.t1	
38243113	Cz14g23180	Cz14g23180.t1	Cz14g23180.t1	PF01169	PTHR12608,PTHR12608:SF6	KOG2881			GO:0016020	AT1G64150.1		Uncharacterized protein family (UPF0016)	Cre02.g084350.t1.2	g1556.t1,Cre02.g084350.t1.1	Predicted protein
38243312	Cz14g23190	Cz14g23190.t1	Cz14g23190.t1	PF01208	PTHR21091,PTHR21091:SF100	KOG2872	4.1.1.37		GO:0006779,GO:0004853	AT3G14930.1	HEME1	Uroporphyrinogen decarboxylase	Cre02.g073700.t1.2	g1305.t2,Cre02.g073700.t1.1,UPD3	Uroporphyrinogen decarboxylase
38243133	Cz14g23200	Cz14g23200.t1	Cz14g23200.t1	PF12796	PTHR24133,PTHR24133:SF23	KOG4214				AT2G03430.1		Ankyrin repeat family protein	Cre10.g437250.t1.2	g10775.t1,Cre10.g437250.t1.1	
38243269	Cz14g23210	Cz14g23210.t1	Cz14g23210.t1	PF12579	PTHR14000					AT3G07565.3		Protein of unknown function (DUF3755)	Cre03.g170400.t1.1	g3508.t1	
38243063	Cz14g23220	Cz14g23220.t1	Cz14g23220.t1	PF03114				K12489	GO:0005737,GO:0005515	AT5G61980.1	AGD1	ARF-GAP domain 1	Cre03.g154150.t1.1	g3140.t1	
38243358	Cz14g23230	Cz14g23230.t1	Cz14g23230.t1	PF13857,PF00169,PF01412	PTHR23180,PTHR23180:SF284			K12489	GO:0005096	AT5G13300.1	AGD3,SFC,VAN3	ARF GTPase-activating protein	Cre03.g154150.t1.1	g3140.t1	
38243271	Cz14g23240	Cz14g23240.t1	Cz14g23240.t1	PF07683,PF02492	PTHR13748,PTHR13748:SF4					AT1G80480.1	PTAC17	plastid transcriptionally active 17	Cre09.g406983.t1.1	g10089.t1,Cre09.g407000.t1.2	
38243531	Cz14g23250	Cz14g23250.t1	Cz14g23250.t1												
38243570	Cz14g23260	Cz14g23260.t1	Cz14g23260.t1												
38243290	Cz14g23270	Cz14g23270.t1	Cz14g23270.t1												
38243119	Cz14g23280	Cz14g23280.t1	Cz14g23280.t1	PF03371	PTHR23142	KOG2889		K12849		AT2G40650.1		PRP38 family protein	Cre12.g503400.t1.2	g12502.t1,Cre12.g503400.t1.1,PRP38	Pre-mRNA splicing factor, SR-related protein
38243576	Cz14g23290	Cz14g23290.t1	Cz14g23290.t1	PF00150			3.2.1.4		GO:0005975,GO:0004553						
38243037	Cz14g23300	Cz14g23300.t1	Cz14g23300.t1												
38243118	Cz14g23310	Cz14g23310.t1	Cz14g23310.t1										Cre09.g401923.t1.1	g10004.t1,Cre02.g139700.t1.1,Cre02.g139700.t1.2	
38243197	Cz14g23320	Cz14g23320.t1	Cz14g23320.t1	PF00141	PTHR31356,PTHR31356:SF7		1.11.1.5	K00428	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT4G35000.1	APX3	ascorbate peroxidase 3	Cre09.g401886.t1.1	g10003.t1,Cre02.g139650.t1.1,Cre02.g139650.t1.2	L-ascorbate peroxidase, heme-containing
38243624	Cz14g23330	Cz14g23330.t1	Cz14g23330.t1	PF02450	PTHR11440		2.3.1.43	K06129	GO:0008374,GO:0006629	AT1G27480.1		alpha/beta-Hydrolases superfamily protein			
